SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-TES_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight
203.0,-203.0,-290.0,-203.0,1200.0,-203.0,-1e+200,373548449.933,19368685.0862,373480567.203,396839481.769,339224654.95,340243821.97,395120778.603,12.0,3.75145961969e+14,103,0.0453846153846,9.47328533535e-09,0.00738916256158,0.025,8.38385752179e-06
203.0,-203.0,-290.0,-203.0,1218.0,-203.0,-1e+200,375069704.821,28778016.0725,373520600.073,441289671.537,340181660.053,343466678.198,419409583.872,9.0,8.28174209068e+14,104,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-280.0,-203.0,0.0,-203.0,-1e+200,309485479.815,22767134.234,308492054.642,353194594.621,278501723.332,280619534.551,352480500.576,20.0,5.18342401228e+14,106,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-290.0,-203.0,1300.0,-203.0,-1e+200,377477783.824,18156590.616,384571391.917,406693979.145,350292967.576,352319964.345,398457318.995,9.0,3.29661782798e+14,105,0.0315384615385,9.47328533535e-09,0.00738916256158,0.025,5.82607048124e-06
203.0,-203.0,-280.0,-203.0,100.0,-203.0,-1e+200,334988434.286,23741971.9097,331963220.672,372392732.665,294409311.863,296474375.448,371930026.191,16.0,5.63681230159e+14,107,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,200.0,-203.0,-1e+200,343623853.041,25491479.3844,329996625.933,372404889.413,317572407.694,319756259.039,371854647.08,5.0,6.49815521206e+14,108,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,300.0,-203.0,-1e+200,349125918.857,20523858.2393,358140075.794,369398747.959,316665411.059,320253411.255,367397508.643,6.0,4.21228757028e+14,109,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,400.0,-203.0,-1e+200,344250877.152,,344250877.152,344250877.152,344250877.152,344250877.152,344250877.152,1.0,,110,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,500.0,-203.0,-1e+200,348014640.585,33206020.3535,343972518.533,388532084.126,315581441.148,317282028.323,384406223.721,4.0,1.10263978772e+15,111,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,600.0,-203.0,-1e+200,354010535.985,31653393.2999,350864013.448,394573233.155,306337899.995,314437741.135,394060775.921,7.0,1.0019373074e+15,112,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,700.0,-203.0,-1e+200,358611289.084,16391641.0067,361661770.112,375163689.544,335957926.569,339756382.689,373195522.04,4.0,2.68685894891e+14,113,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,800.0,-203.0,-1e+200,349959399.261,26562506.6131,357076476.837,379212011.207,306900336.795,314614527.828,378776670.114,7.0,7.05566757573e+14,114,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,900.0,-203.0,-1e+200,358097369.841,27805083.9296,355350383.938,394708281.25,325189493.103,325329014.599,393487139.05,8.0,7.73122692333e+14,115,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,1000.0,-203.0,-1e+200,356357054.664,14925198.858,356182649.583,380923238.874,334417472.259,338744716.303,375369896.469,6.0,2.22761560952e+14,116,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,1100.0,-203.0,-1e+200,355295857.286,19361523.2543,348926608.743,398000568.373,340115707.502,340861191.327,387301003.894,8.0,3.74868582728e+14,117,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-280.0,-203.0,1200.0,-203.0,-1e+200,367590245.003,20479406.7108,366244526.16,404714117.521,335294651.432,339231681.976,397624791.473,12.0,4.19406099227e+14,118,0.0453846153846,9.47328533535e-09,0.00738916256158,0.025,8.38385752179e-06
203.0,-203.0,-280.0,-203.0,1218.0,-203.0,-1e+200,365443926.478,21486161.9562,362572754.233,408246825.623,332410238.76,336558721.762,396581328.065,12.0,4.61655155609e+14,119,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-270.0,-203.0,0.0,-203.0,-1e+200,304224889.892,16057574.3258,300899219.523,339504154.636,281840349.269,286146884.868,327277234.48,20.0,2.57845693229e+14,121,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-280.0,-203.0,1300.0,-203.0,-1e+200,372460349.583,17568260.1791,369998913.079,403104520.637,350585996.889,352600583.725,402398264.526,11.0,3.08643765719e+14,120,0.0315384615385,9.47328533535e-09,0.00738916256158,0.025,5.82607048124e-06
203.0,-203.0,-270.0,-203.0,100.0,-203.0,-1e+200,344563768.81,20668388.4297,350137044.038,374484459.723,293070832.762,307399878.758,369522156.347,19.0,4.2718228028e+14,122,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,300.0,-203.0,-1e+200,335189718.707,9281593.2902,337760953.517,343099711.886,322137255.906,324109024.604,342670684.075,4.0,8.61479740047e+13,124,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,200.0,-203.0,-1e+200,349531047.688,30965509.3136,343728313.877,402976881.234,293745918.975,309173323.862,391214431.54,9.0,9.58862767053e+14,123,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,400.0,-203.0,-1e+200,355509572.846,14792123.719,353569731.108,387123394.2,337549465.507,340199226.838,377783520.116,8.0,2.1880692412e+14,125,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,500.0,-203.0,-1e+200,354024174.151,28315976.248,356217239.456,388654916.691,303018542.039,312273225.399,384655453.5,8.0,8.01794510879e+14,126,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,600.0,-203.0,-1e+200,359585785.264,17529876.413,364248261.934,375607691.448,330378271.377,333620315.259,375473371.05,8.0,3.07296567054e+14,127,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,700.0,-203.0,-1e+200,355593673.41,19626635.3431,358945292.943,389993628.056,329329521.763,331197396.23,381706450.411,8.0,3.85204814892e+14,128,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,800.0,-203.0,-1e+200,369074511.93,24079100.0587,366466936.133,412418377.148,346053160.921,347001806.861,402612262.002,6.0,5.79803059639e+14,129,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,900.0,-203.0,-1e+200,354174171.858,24896753.5348,359657901.099,387899079.799,323688495.984,323789131.551,384764585.371,7.0,6.19848336571e+14,130,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,1000.0,-203.0,-1e+200,364959767.664,20128064.9019,361569227.343,393194469.893,337480597.344,341333431.281,391927948.732,9.0,4.05138996693e+14,131,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,1100.0,-203.0,-1e+200,356050930.649,22448910.1997,356941607.644,384477360.043,322541684.756,325490475.417,384238402.343,10.0,5.03953569155e+14,132,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-270.0,-203.0,1200.0,-203.0,-1e+200,362787899.192,20384248.7345,362351919.174,393987397.103,323622405.637,336494848.36,390337709.771,12.0,4.15517596469e+14,133,0.0453846153846,9.47328533535e-09,0.00738916256158,0.025,8.38385752179e-06
203.0,-203.0,-270.0,-203.0,1218.0,-203.0,-1e+200,351991357.21,15407162.5026,353603498.243,369497193.075,328668064.214,332420335.932,367847579.406,6.0,2.37380656381e+14,134,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-260.0,-203.0,0.0,-203.0,-1e+200,308461470.087,19680812.8865,302197374.406,353162253.536,282532666.015,285470097.672,349639832.325,20.0,3.87334395872e+14,136,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-270.0,-203.0,1300.0,-203.0,-1e+200,342434480.1,28347289.1708,342746621.951,405233412.658,303503883.909,306859216.434,385842443.012,13.0,8.03568803333e+14,135,0.0315384615385,9.47328533535e-09,0.00738916256158,0.025,5.82607048124e-06
203.0,-203.0,-260.0,-203.0,100.0,-203.0,-1e+200,342160188.009,30431618.312,351541716.253,395263276.841,301527838.336,302213507.837,389756715.266,17.0,9.26083393085e+14,137,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,200.0,-203.0,-1e+200,334022757.552,15450709.1175,340439216.281,351957811.799,314324429.637,315833018.096,349871241.061,5.0,2.38724412232e+14,138,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,300.0,-203.0,-1e+200,344633993.48,26718517.6145,341992050.106,384432886.944,310364350.01,313854025.329,383796097.554,12.0,7.13879183516e+14,139,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,400.0,-203.0,-1e+200,337460953.586,17341049.9647,329855978.426,366065448.147,319988659.973,320893181.657,361679732.574,8.0,3.00712013879e+14,140,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,500.0,-203.0,-1e+200,329205128.238,25466927.9021,333799578.786,354232302.319,299994489.317,300230467.728,353790831.053,6.0,6.4856441677e+14,141,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,600.0,-203.0,-1e+200,340229116.318,30355778.0307,329663332.924,403826870.905,306169572.389,311014210.998,388439983.716,9.0,9.21473259846e+14,142,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,700.0,-203.0,-1e+200,333593529.736,11747062.4882,337035510.082,343058506.252,317244592.528,319600131.463,342768155.524,4.0,1.37993477101e+14,143,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,800.0,-203.0,-1e+200,348968480.494,26098103.9744,350131305.667,403286094.751,313728893.104,315410026.132,386725893.449,10.0,6.81111031059e+14,144,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,900.0,-203.0,-1e+200,354022671.695,23187240.0814,351448425.818,394511808.971,315472523.812,322560606.268,387241702.504,9.0,5.37648102595e+14,145,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,1000.0,-203.0,-1e+200,352109259.992,23248156.06,355421613.251,383959380.128,313168315.242,313477926.817,377971307.911,11.0,5.40476760192e+14,146,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,1100.0,-203.0,-1e+200,354001683.057,20056302.6767,355550912.558,386070137.976,320870532.204,326017387.961,381558905.261,10.0,4.0225527706e+14,147,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-260.0,-203.0,1200.0,-203.0,-1e+200,354029163.589,20360281.0311,355275702.069,383602319.807,318392224.955,322674258.167,382365333.104,10.0,4.14541043666e+14,148,0.0453846153846,9.47328533535e-09,0.00738916256158,0.025,8.38385752179e-06
203.0,-203.0,-260.0,-203.0,1218.0,-203.0,-1e+200,340329644.461,22989889.9193,336777638.095,384130168.881,306367353.165,311697068.05,376577294.334,12.0,5.28535038499e+14,149,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-250.0,-203.0,0.0,-203.0,-1e+200,319264588.106,20501174.0505,316021730.111,359187013.521,279615581.589,292579647.789,349271268.432,20.0,4.20298137448e+14,151,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-260.0,-203.0,1300.0,-203.0,-1e+200,347835329.945,27047719.1626,344299021.292,393679334.488,310744482.423,313284496.439,393021333.641,14.0,7.31579111899e+14,150,0.0315384615385,9.47328533535e-09,0.00738916256158,0.025,5.82607048124e-06
203.0,-203.0,-250.0,-203.0,100.0,-203.0,-1e+200,341396559.581,26688646.4324,332763010.164,392877612.309,308758591.765,310504376.058,383462614.043,18.0,7.12283848396e+14,152,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,200.0,-203.0,-1e+200,338835249.401,16620322.3714,339471355.611,359542950.551,316378651.48,318057617.701,357967643.586,9.0,2.7623511573e+14,153,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,300.0,-203.0,-1e+200,344883102.736,21096250.2934,351829719.019,366201413.715,308132918.825,308892162.535,364091941.535,9.0,4.45051776441e+14,154,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,400.0,-203.0,-1e+200,339895091.371,14608740.5189,335859041.593,362269307.792,323056156.873,324812330.287,359763518.305,6.0,2.13415299548e+14,155,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,500.0,-203.0,-1e+200,359522742.016,18566358.2462,354242858.818,400880222.993,347857939.045,348104964.462,387925933.951,7.0,3.44709658526e+14,156,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,600.0,-203.0,-1e+200,337406367.113,19874766.6995,334910485.308,374140467.895,315127844.136,317471021.661,369424948.899,9.0,3.95006351358e+14,157,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,700.0,-203.0,-1e+200,331430982.912,21765006.9869,331651086.478,362052382.239,298997490.078,302838210.666,359305059.536,7.0,4.73715529139e+14,158,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,800.0,-203.0,-1e+200,344643175.316,25186378.2311,335310280.999,380050004.946,306295890.286,315393534.834,376563447.6,10.0,6.34353648399e+14,159,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,900.0,-203.0,-1e+200,341573992.215,22306964.2348,338072940.419,380254405.891,317775901.282,319142424.393,374756375.733,8.0,4.97600653374e+14,160,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,1100.0,-203.0,-1e+200,340025304.312,20183412.8069,348980378.145,364688721.737,301394806.613,307365441.944,361885435.781,14.0,4.07370152534e+14,162,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,1000.0,-203.0,-1e+200,337600868.306,20534508.6632,329437727.299,366956980.634,319855677.146,320017893.431,365070874.269,6.0,4.21666046039e+14,161,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-250.0,-203.0,1200.0,-203.0,-1e+200,345806338.448,22935106.8493,349239720.973,381769767.604,304539230.682,316676635.918,381491159.261,14.0,5.26019126187e+14,163,0.0453846153846,9.47328533535e-09,0.00738916256158,0.025,8.38385752179e-06
203.0,-203.0,-250.0,-203.0,1218.0,-203.0,-1e+200,332354408.266,28668970.2701,331810474.844,376483496.209,279458111.969,290460079.412,368523865.238,13.0,8.21909856347e+14,164,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-240.0,-203.0,0.0,-203.0,-1e+200,307927913.546,18709678.7654,303696526.141,338168454.644,273807098.934,279321703.865,334505344.784,20.0,3.50052079503e+14,166,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-250.0,-203.0,1300.0,-203.0,-1e+200,336462508.083,21957113.2147,338529013.259,380325256.991,300528679.717,310770607.459,379674677.365,16.0,4.82114820721e+14,165,0.0315384615385,9.47328533535e-09,0.00738916256158,0.025,5.82607048124e-06
203.0,-203.0,-240.0,-203.0,100.0,-203.0,-1e+200,333218682.831,17124324.8953,336809182.498,361727455.211,303177727.877,305014137.567,357562044.465,18.0,2.93242503119e+14,167,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,200.0,-203.0,-1e+200,330950362.245,16419032.8901,325114588.294,366969952.286,313604242.662,313840909.003,362651231.555,15.0,2.69584641046e+14,168,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,400.0,-203.0,-1e+200,328781123.079,24707552.0445,324849187.641,365442916.73,293311543.582,295479491.873,363398815.293,10.0,6.10463128033e+14,170,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,300.0,-203.0,-1e+200,329102040.343,32298573.6,321815309.213,382910906.711,281229144.376,286954909.534,379946892.953,13.0,1.0431978566e+15,169,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,500.0,-203.0,-1e+200,330495104.34,17720889.5774,333951300.36,363179985.077,302763056.843,304455890.744,354608113.534,16.0,3.14029927416e+14,171,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,600.0,-203.0,-1e+200,330161688.153,17412855.3813,324837443.705,356365715.228,300927510.31,305191467.484,354192767.913,13.0,3.03207532529e+14,172,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,700.0,-203.0,-1e+200,334004959.865,16840444.9245,331424815.036,360044924.803,314723674.356,315410816.221,357672207.615,15.0,2.83600585254e+14,173,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,800.0,-203.0,-1e+200,328978199.33,24866775.3079,322668192.044,380273211.574,287292029.668,300771275.667,369316725.235,12.0,6.18356514215e+14,174,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,900.0,-203.0,-1e+200,333454955.525,22219355.9245,325421707.925,380022184.795,301797024.526,311421607.579,374284363.538,18.0,4.93699777698e+14,175,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,1000.0,-203.0,-1e+200,341688734.826,23787940.8508,344300603.834,382176896.938,301129771.005,304701121.15,372522600.047,15.0,5.65866129922e+14,176,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,1100.0,-203.0,-1e+200,336559067.443,28646349.6782,333919151.936,385295015.434,300013804.664,300424246.78,381043229.366,18.0,8.20613349887e+14,177,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
203.0,-203.0,-240.0,-203.0,1200.0,-203.0,-1e+200,338843561.968,21860914.6776,336067307.307,375612716.82,294961213.691,306322112.973,373870749.522,17.0,4.77899590543e+14,178,0.0453846153846,9.47328533535e-09,0.00738916256158,0.025,8.38385752179e-06
203.0,-203.0,-240.0,-203.0,1218.0,-203.0,-1e+200,329338477.416,21334622.754,330884059.295,374752811.898,291717277.927,296373364.994,362788121.768,19.0,4.55166128057e+14,179,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-230.0,-203.0,0.0,-203.0,-1e+200,311358955.219,18826842.408,311980981.37,346501636.103,266528440.87,279620519.525,332291599.388,20.0,3.54449995056e+14,181,0.0384615384615,9.47328533535e-09,0.00738916256158,0.025,7.10496400152e-06
203.0,-203.0,-240.0,-203.0,1300.0,-203.0,-1e+200,325760945.545,20214371.9015,322038197.394,369861809.556,298124041.65,301552202.539,362429428.687,17.0,4.08620831372e+14,180,0.0315384615385,9.47328533535e-09,0.00738916256158,0.025,5.82607048124e-06
203.0,-203.0,-230.0,-203.0,100.0,-203.0,-1e+200,327201841.339,22282879.3342,328439158.887,363945447.771,278424896.245,290799180.497,360923816.13,18.0,4.96526711423e+14,182,0.0769230769231,9.47328533535e-09,0.00738916256158,0.025,1.4209928003e-05
