SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-Charger_capacity,prefix,ProbabilityWeight,ProbabilityWeight-TES_capacity,PointProbability
203.0,-203.0,-200.0,-203.0,500.0,-203.0,-1e+200,240624249.923,1782523.44538,241049477.397,244735724.753,238107551.634,238149465.348,243043752.859,20.0,3.17738983335e+12,0.016,0.00980392156863,89,1.30718954248e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-203.0,600.0,-203.0,-1e+200,237934262.717,1612889.00142,238502394.999,240816665.451,234828137.482,234855205.488,240297199.366,20.0,2.60141093089e+12,0.016,0.00980392156863,90,1.30718954248e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-203.0,700.0,-203.0,-1e+200,235689695.763,2374929.7345,235902680.517,240302397.459,231561157.858,232464063.278,238873435.112,20.0,5.6402912438e+12,0.016,0.00980392156863,91,1.30718954248e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,100.0,-203.0,-1e+200,243162865.958,2001205.61317,242849538.487,247440225.053,240369445.021,240708919.913,246511617.874,20.0,4.00482390619e+12,0.02,0.00980392156863,99,8.16993464052e-06,0.0416666666667,2.17864923747e-08
203.0,-203.0,-200.0,-203.0,800.0,-203.0,-1e+200,234969698.751,1621306.40807,234733640.913,237907328.079,232580781.975,232638968.999,237744720.384,20.0,2.62863446884e+12,0.016,0.00980392156863,92,1.30718954248e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-203.0,900.0,-203.0,-1e+200,232821284.309,1490261.99925,232858880.821,235337877.228,230418053.33,230507675.918,235155919.863,20.0,2.22088082642e+12,0.016,0.00980392156863,93,1.30718954248e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-203.0,1000.0,-203.0,-1e+200,231006740.772,1892778.73784,230385735.83,235878281.677,228335989.689,229305858.48,234410527.008,20.0,3.58261135042e+12,0.016,0.00980392156863,94,1.30718954248e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-203.0,1100.0,-203.0,-1e+200,228411340.267,1556144.87661,228629702.418,231369069.39,225517316.695,225788039.887,230579762.42,20.0,2.42158687701e+12,0.016,0.00980392156863,95,1.30718954248e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,200.0,-203.0,-1e+200,240562692.536,1686658.30937,240390583.647,244090541.675,238442436.703,238639490.303,243960389.702,20.0,2.84481625257e+12,0.02,0.00980392156863,100,1.6339869281e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-200.0,-203.0,1200.0,-203.0,-1e+200,227476321.699,1757966.96689,227237664.156,230684586.016,224467008.885,224903361.739,229912176.298,20.0,3.09044785668e+12,0.016,0.00980392156863,96,7.71241830065e-06,0.0491666666667,2.17864923747e-08
203.0,-203.0,-200.0,-203.0,1218.0,-203.0,-1e+200,227580436.971,2173176.98863,227738896.83,232048611.613,224608481.53,224635074.624,231458726.187,20.0,4.72269822393e+12,0.016,0.00980392156863,97,6.53594771242e-06,0.0416666666667,2.17864923747e-08
203.0,-203.0,-200.0,-203.0,1300.0,-203.0,-1e+200,226381416.486,1824514.49047,226256735.558,229086277.842,222892371.558,223790828.213,228785500.036,20.0,3.32885312595e+12,0.016,0.00980392156863,98,5.35947712418e-06,0.0341666666667,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,300.0,-203.0,-1e+200,238637699.354,1425870.54897,238686030.114,242368293.063,236176310.974,236448635.939,240655811.326,20.0,2.03310682243e+12,0.02,0.00980392156863,101,1.6339869281e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,400.0,-203.0,-1e+200,236908585.437,1617673.5827,236595491.917,240695198.75,234650033.658,234731106.145,239974066.643,20.0,2.61686782016e+12,0.02,0.00980392156863,102,1.6339869281e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,500.0,-203.0,-1e+200,234711110.165,2068856.85011,234436047.544,238748740.312,231394818.962,232116133.051,237379827.24,20.0,4.28016866626e+12,0.02,0.00980392156863,103,1.6339869281e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,600.0,-203.0,-1e+200,231883327.027,1828086.24536,232030712.704,235048107.655,228765833.586,229181748.237,235032288.355,19.0,3.34189932048e+12,0.02,0.00980392156863,104,1.6339869281e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,700.0,-203.0,-1e+200,229988468.793,1518049.48106,230308795.337,232042411.391,226492151.696,226797137.07,231783890.092,20.0,2.30447422694e+12,0.02,0.00980392156863,105,1.6339869281e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,800.0,-203.0,-1e+200,229179389.103,2020316.63629,228882144.301,232424013.089,226122473.974,226284380.865,232250593.958,20.0,4.08167931088e+12,0.02,0.00980392156863,106,1.6339869281e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,900.0,-203.0,-1e+200,227030129.199,1537778.38276,227257746.347,229462819.901,224387392.976,224687767.042,229419203.786,20.0,2.36476235449e+12,0.02,0.00980392156863,107,1.6339869281e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,1000.0,-203.0,-1e+200,225029467.614,1778244.38124,225318092.284,228304148.111,222254004.96,222767407.397,228010653.932,20.0,3.16215307939e+12,0.02,0.00980392156863,108,1.6339869281e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,1100.0,-203.0,-1e+200,223707194.869,1934031.90039,223587064.614,226977890.902,219649837.554,220447473.166,226274367.177,19.0,3.74047939171e+12,0.02,0.00980392156863,109,1.6339869281e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,1200.0,-203.0,-1e+200,221953619.997,1664675.78052,222124628.585,224567717.004,219197169.856,219560185.654,224516154.512,20.0,2.77114545425e+12,0.02,0.00980392156863,110,9.64052287582e-06,0.0491666666667,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,1218.0,-203.0,-1e+200,221423950.896,1524961.98794,220960028.967,224194911.652,219020288.954,219227507.062,223810980.74,20.0,2.32550906467e+12,0.02,0.00980392156863,111,8.16993464052e-06,0.0416666666667,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,200.0,-203.0,-1e+200,234101322.712,1821066.09208,233701638.174,237349872.123,231634983.289,231869148.347,237311474.104,20.0,3.31628171172e+12,0.03,0.00980392156863,114,2.45098039216e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-195.0,-203.0,1300.0,-203.0,-1e+200,219682714.171,1754775.41324,219941131.203,222606744.595,216594241.014,216658625.862,222545885.296,20.0,3.07923675092e+12,0.02,0.00980392156863,112,6.69934640523e-06,0.0341666666667,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,100.0,-203.0,-1e+200,237102047.609,1866553.74709,236953248.84,240173095.351,233772089.101,234361907.583,239705913.864,20.0,3.48402289077e+12,0.03,0.00980392156863,113,1.22549019608e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,300.0,-203.0,-1e+200,231767877.284,2529940.59456,231258980.762,237487351.877,228243046.599,229009980.431,236994426.587,20.0,6.400599412e+12,0.03,0.00980392156863,115,2.45098039216e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,400.0,-203.0,-1e+200,230850998.316,2162105.93521,230835862.775,233718629.672,227100452.605,227326745.47,233650031.917,20.0,4.67470207507e+12,0.03,0.00980392156863,116,2.45098039216e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,500.0,-203.0,-1e+200,228155949.99,2075466.77425,228369620.7,232419830.411,225058531.47,225136891.628,231251618.795,20.0,4.30756233102e+12,0.03,0.00980392156863,117,2.45098039216e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,600.0,-203.0,-1e+200,225517082.158,1583276.09827,225324958.978,228235860.119,223108639.249,223163941.377,227810946.482,19.0,2.50676320335e+12,0.03,0.00980392156863,118,2.45098039216e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,700.0,-203.0,-1e+200,223550428.098,1087486.52909,223353356.107,225279577.564,221524177.531,222021097.875,225229510.553,20.0,1.18262695096e+12,0.03,0.00980392156863,119,2.45098039216e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,800.0,-203.0,-1e+200,221926151.794,2535868.29926,221901387.441,227322246.783,218423799.146,218441495.908,226353599.081,20.0,6.43062803118e+12,0.03,0.00980392156863,120,2.45098039216e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,900.0,-203.0,-1e+200,220860075.747,1936214.68288,221195529.11,223872798.92,217553095.011,217847174.628,223697584.588,20.0,3.74892729821e+12,0.03,0.00980392156863,121,2.45098039216e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,1100.0,-203.0,-1e+200,217331015.894,1851556.64794,217351440.932,220666389.107,213315557.764,214584615.705,219919411.821,19.0,3.42826202052e+12,0.03,0.00980392156863,123,2.45098039216e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,1000.0,-203.0,-1e+200,219190293.005,1626558.40994,219009694.697,222630007.661,216407631.251,216624615.417,221890860.074,20.0,2.64569226094e+12,0.03,0.00980392156863,122,2.45098039216e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,1200.0,-203.0,-1e+200,214722033.86,2217009.69333,214675988.534,221143926.56,210700828.962,212388536.49,218025329.099,20.0,4.9151319803e+12,0.03,0.00980392156863,124,1.44607843137e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,1218.0,-203.0,-1e+200,215264132.768,1680265.47958,215477078.973,218286797.331,211367922.206,212769605.208,217761163.011,20.0,2.82329208188e+12,0.03,0.00980392156863,125,1.22549019608e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-190.0,-203.0,1300.0,-203.0,-1e+200,213937054.457,1672160.67288,213993090.791,216647159.697,210721262.878,211272955.749,216428692.674,20.0,2.79612131594e+12,0.03,0.00980392156863,126,1.00490196078e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,100.0,-203.0,-1e+200,225223997.618,1625756.88065,224884061.231,229199623.535,222659873.276,223451429.931,227587174.32,20.0,2.64308543498e+12,0.04,0.00980392156863,127,1.6339869281e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,200.0,-203.0,-1e+200,222208138.586,2264160.61187,222457912.38,226445973.793,218100531.456,218628457.602,225827949.205,20.0,5.12642327636e+12,0.04,0.00980392156863,128,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,300.0,-203.0,-1e+200,219970871.362,1327809.32709,220000989.636,222489791.841,217091733.141,218222080.261,222223766.16,20.0,1.76307760911e+12,0.04,0.00980392156863,129,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,400.0,-203.0,-1e+200,217107720.969,1510226.7099,216996793.606,220700768.874,214438020.955,215182318.739,219922807.337,20.0,2.28078471531e+12,0.04,0.00980392156863,130,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,500.0,-203.0,-1e+200,215217730.201,1875771.3866,215319661.372,219300847.803,212073241.856,213015013.237,218024416.539,20.0,3.51851829477e+12,0.04,0.00980392156863,131,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,600.0,-203.0,-1e+200,213800794.381,1913447.89188,213232819.043,217476198.339,210656877.591,211514244.242,216742436.651,20.0,3.66128283493e+12,0.04,0.00980392156863,132,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,700.0,-203.0,-1e+200,212138562.69,1827661.27917,211869266.339,214940217.491,209813678.514,209837736.29,214840233.729,20.0,3.34034575136e+12,0.04,0.00980392156863,133,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,800.0,-203.0,-1e+200,210203783.393,1447625.59789,209905650.205,213283671.415,207253239.919,208415833.915,212998382.858,20.0,2.09561987168e+12,0.04,0.00980392156863,134,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,900.0,-203.0,-1e+200,208637112.419,1701028.63873,208570124.103,211831771.536,205870107.996,206092074.897,211285046.2,19.0,2.89349842978e+12,0.04,0.00980392156863,135,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,1100.0,-203.0,-1e+200,205320780.429,1430954.96244,205465682.116,208684992.644,202938264.537,203424473.661,207515843.653,20.0,2.04763210452e+12,0.04,0.00980392156863,137,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,1000.0,-203.0,-1e+200,206282600.805,1518705.80099,206033011.634,210282807.557,204481581.53,204483542.92,208036044.166,20.0,2.30646730996e+12,0.04,0.00980392156863,136,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,1200.0,-203.0,-1e+200,203019363.606,1347634.5718,203036106.625,205288073.775,201040499.241,201101944.309,204893435.254,20.0,1.8161189391e+12,0.04,0.00980392156863,138,1.92810457516e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,1218.0,-203.0,-1e+200,203184921.262,1176524.08441,203368205.27,204651684.282,199991476.59,201532512.367,204535099.41,20.0,1.3842089212e+12,0.04,0.00980392156863,139,1.6339869281e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-180.0,-203.0,1300.0,-203.0,-1e+200,202037921.675,1507509.85114,201990410.243,204863966.857,198311620.346,200093417.528,204433199.156,20.0,2.27258595129e+12,0.04,0.00980392156863,140,1.33986928105e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,100.0,-203.0,-1e+200,213153424.844,1485945.38968,213231425.202,215520579.675,209993919.046,211175559.918,215263430.075,20.0,2.20803370111e+12,0.04,0.00980392156863,141,1.6339869281e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,200.0,-203.0,-1e+200,210359643.328,1397688.63611,210278290.273,213671086.99,207777826.529,208150908.711,212540407.53,20.0,1.9535335235e+12,0.04,0.00980392156863,142,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,300.0,-203.0,-1e+200,207244717.977,1703267.57453,207117238.05,210916459.413,204449336.861,204702502.61,210290668.751,20.0,2.90112043046e+12,0.04,0.00980392156863,143,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,400.0,-203.0,-1e+200,205401898.889,1185794.79143,205524428.745,207152923.033,202732751.71,203605291.438,206888248.952,20.0,1.40610928737e+12,0.04,0.00980392156863,144,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,500.0,-203.0,-1e+200,203832747.974,1806901.07388,204346945.407,207408392.759,200442189.395,200987112.136,206487144.213,20.0,3.26489149079e+12,0.04,0.00980392156863,145,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,600.0,-203.0,-1e+200,201693200.743,1632980.53415,201715307.298,204173095.063,198115135.013,199217493.3,203924462.884,20.0,2.66662542492e+12,0.04,0.00980392156863,146,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,700.0,-203.0,-1e+200,199671714.301,1566561.2802,199780273.071,202302477.031,197003495.817,197216020.06,202099678.64,20.0,2.45411424463e+12,0.04,0.00980392156863,147,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,800.0,-203.0,-1e+200,197955679.916,1558128.16812,198660057.533,200250676.849,194714236.259,195331948.344,199517462.283,20.0,2.42776338829e+12,0.04,0.00980392156863,148,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,900.0,-203.0,-1e+200,195939214.653,2001025.1733,195792942.52,199150887.385,192980980.994,192991402.693,199081413.562,20.0,4.00410174417e+12,0.04,0.00980392156863,149,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,1000.0,-203.0,-1e+200,194078154.291,1672650.47564,194127928.013,196437559.689,191115736.022,191702857.75,196262668.261,20.0,2.79775961366e+12,0.04,0.00980392156863,150,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,1100.0,-203.0,-1e+200,192994795.794,1441655.19815,193005047.238,195282565.797,190792791.593,190873263.606,195272130.289,20.0,2.07836971036e+12,0.04,0.00980392156863,151,3.26797385621e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,1200.0,-203.0,-1e+200,190880524.242,1774042.44941,190923321.349,194202061.647,187037639.64,188489957.442,193440351.444,20.0,3.14722661231e+12,0.04,0.00980392156863,152,1.92810457516e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,1218.0,-203.0,-1e+200,190411009.136,1151035.34227,190556471.588,192509398.781,188268546.365,188709511.088,192047777.983,20.0,1.32488235916e+12,0.04,0.00980392156863,153,1.6339869281e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-170.0,-203.0,1300.0,-203.0,-1e+200,189488953.099,1559900.20037,189707486.908,193178708.192,186844631.561,187371736.611,191406856.876,20.0,2.43328863511e+12,0.04,0.00980392156863,154,1.33986928105e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,100.0,-203.0,-1e+200,199834600.526,1130680.00436,199733346.351,203138911.214,198093168.89,198582636.199,201553751.57,20.0,1.27843727225e+12,0.06,0.00980392156863,155,2.45098039216e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,200.0,-203.0,-1e+200,197727427.422,1218204.61395,197673883.338,199952073.23,195079791.573,196006432.859,199214243.731,20.0,1.48402248145e+12,0.06,0.00980392156863,156,4.90196078431e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,300.0,-203.0,-1e+200,195321482.204,1203093.94269,195079960.18,197483416.878,193625869.143,193944930.626,197157707.823,20.0,1.44743503493e+12,0.06,0.00980392156863,157,4.90196078431e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,400.0,-203.0,-1e+200,192878008.094,1356039.60102,192702765.818,196323106.647,191045313.229,191140731.967,194946859.279,20.0,1.83884339952e+12,0.06,0.00980392156863,158,4.90196078431e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,500.0,-203.0,-1e+200,190999106.572,1343596.51951,191363208.195,193335911.315,188571078.156,189112556.825,193067126.258,20.0,1.80525160724e+12,0.06,0.00980392156863,159,4.90196078431e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,800.0,-203.0,-1e+200,185516533.809,1153935.1862,185634210.337,187093620.362,183162231.323,183314296.97,186921048.938,20.0,1.33156641395e+12,0.06,0.00980392156863,162,4.90196078431e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,600.0,-203.0,-1e+200,188657187.945,1098223.06342,188232322.604,190765671.717,187041479.358,187086781.851,190596895.266,20.0,1.20609389702e+12,0.06,0.00980392156863,160,4.90196078431e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,700.0,-203.0,-1e+200,187526756.6,1375247.76189,187379010.106,190069258.634,185206029.292,185705231.697,189735421.519,20.0,1.89130640657e+12,0.06,0.00980392156863,161,4.90196078431e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,900.0,-203.0,-1e+200,183373134.968,1458990.79518,183074637.427,186578195.474,180506565.284,181489451.937,185551290.928,20.0,2.12865414043e+12,0.06,0.00980392156863,163,4.90196078431e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,1000.0,-203.0,-1e+200,181557483.326,1383544.15321,181759252.074,183567161.255,178858796.338,179245094.292,183518531.427,20.0,1.91419442388e+12,0.06,0.00980392156863,164,4.90196078431e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,1100.0,-203.0,-1e+200,180202442.72,1667374.97092,180146162.927,183940768.043,177249914.041,177849495.44,183300988.649,20.0,2.78013929364e+12,0.06,0.00980392156863,165,4.90196078431e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,1200.0,-203.0,-1e+200,178582440.219,1088502.05376,178694002.467,180813291.703,176643954.614,176829785.668,180094699.642,20.0,1.18483672104e+12,0.06,0.00980392156863,166,2.89215686275e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,1218.0,-203.0,-1e+200,178438513.424,1497522.62879,177950768.305,181026892.284,176528403.993,176673998.2,180644976.373,19.0,2.24257402374e+12,0.06,0.00980392156863,167,2.45098039216e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-160.0,-203.0,1300.0,-203.0,-1e+200,176419034.731,1530034.36596,176249520.759,179985466.03,173896042.994,174535772.257,178782571.541,20.0,2.34100516102e+12,0.06,0.00980392156863,168,2.00980392157e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,100.0,-203.0,-1e+200,176160739.058,1488191.46169,176085564.848,178283652.679,173748724.055,173822741.107,178035007.427,20.0,2.21471382663e+12,0.08,0.00980392156863,169,3.26797385621e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,200.0,-203.0,-1e+200,173206247.21,1410867.56513,173029055.858,175251449.087,170070028.037,170946491.049,175137229.253,20.0,1.99054728634e+12,0.08,0.00980392156863,170,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,300.0,-203.0,-1e+200,171184417.911,1174864.85049,171595160.082,172850152.788,168721277.413,169264040.608,172791230.436,19.0,1.38030741691e+12,0.08,0.00980392156863,171,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,500.0,-203.0,-1e+200,166494546.221,1222769.64841,166365383.813,168460139.686,164445422.325,164514435.876,168173022.509,20.0,1.49516561307e+12,0.08,0.00980392156863,173,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,400.0,-203.0,-1e+200,168959169.525,1016469.87308,169248858.636,170629018.553,166526734.024,167267637.62,170199595.129,20.0,1.03321100288e+12,0.08,0.00980392156863,172,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,600.0,-203.0,-1e+200,164669996.329,1263477.74885,164762503.512,166346702.455,161937932.007,162189090.626,166313527.65,20.0,1.59637602184e+12,0.08,0.00980392156863,174,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,700.0,-203.0,-1e+200,162727336.026,1423712.25881,162363009.263,164923899.772,160503695.727,160901680.407,164856168.351,19.0,2.02695659589e+12,0.08,0.00980392156863,175,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,800.0,-203.0,-1e+200,161247749.068,1202923.89726,160962519.667,163125929.222,159157221.003,159647468.35,163057078.044,19.0,1.4470259026e+12,0.08,0.00980392156863,176,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,900.0,-203.0,-1e+200,158506355.558,1046916.51403,158158353.975,160959984.276,157110365.885,157352639.738,159984502.665,20.0,1.09603418735e+12,0.08,0.00980392156863,177,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,1000.0,-203.0,-1e+200,157200076.122,1139732.17124,157191464.144,159852682.268,155305084.222,155419190.882,158785875.321,20.0,1.29898942217e+12,0.08,0.00980392156863,178,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,1100.0,-203.0,-1e+200,156242394.579,1113518.50652,156175113.252,157914943.949,154179178.519,154344770.298,157691811.35,20.0,1.23992346437e+12,0.08,0.00980392156863,179,6.53594771242e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,1200.0,-203.0,-1e+200,154175492.516,1314386.09416,153891654.65,156526032.692,152070366.728,152143166.095,156472361.265,20.0,1.72761080453e+12,0.08,0.00980392156863,180,3.85620915033e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,1218.0,-203.0,-1e+200,153940767.242,1716959.0258,153937892.577,156912250.226,150424199.386,151481378.657,156198961.305,20.0,2.94794829626e+12,0.08,0.00980392156863,181,3.26797385621e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-140.0,-203.0,1300.0,-203.0,-1e+200,152428210.569,1231999.91205,152863842.467,154171108.74,150045014.749,150559101.87,153859259.451,20.0,1.51782378328e+12,0.08,0.00980392156863,182,2.67973856209e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-120.0,-203.0,100.0,-203.0,-1e+200,151126029.094,1211173.17171,150908713.195,153691479.528,148982335.397,149776789.321,153105660.486,20.0,1.46694045186e+12,0.08,0.00980392156863,183,3.26797385621e-05,0.0416666666667,2.17864923747e-08
