SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-NewBOP_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight
203.0,-203.0,-220.0,-200.0,300.0,-203.0,-1e+200,262640906.412,1705451.74846,262562204.176,265667946.527,260084908.156,260288714.322,265289171.0,20.0,2.90856566633e+12,604,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-220.0,-200.0,500.0,-203.0,-1e+200,263311552.487,1851613.73666,263268077.684,266023193.344,259231814.694,260802778.963,265903351.387,20.0,3.42847342978e+12,606,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-220.0,-200.0,600.0,-203.0,-1e+200,263785377.003,1692865.9204,263873789.733,267005624.121,260943791.929,261723825.409,266467742.925,20.0,2.86579502446e+12,607,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-220.0,-200.0,700.0,-203.0,-1e+200,261464250.188,1955321.72985,260966600.396,265012070.163,258670575.042,258740849.569,264989944.54,20.0,3.82328306722e+12,608,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-220.0,-200.0,800.0,-203.0,-1e+200,260029113.617,1984403.6595,259868376.422,263073192.374,255718513.597,257592845.695,262986487.392,20.0,3.93785788382e+12,609,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-220.0,-200.0,900.0,-203.0,-1e+200,258074780.18,2272739.91256,258088263.306,262216196.155,253502854.709,253786903.127,260720140.846,20.0,5.16534671014e+12,610,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-220.0,-200.0,1000.0,-203.0,-1e+200,255373793.722,1750051.20128,256096362.441,257850769.86,252643919.865,252818154.808,257785406.089,20.0,3.0626792071e+12,611,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-220.0,-200.0,1100.0,-203.0,-1e+200,253130197.114,2172290.81659,252981475.372,257087163.444,248498647.565,250485642.029,256624001.475,20.0,4.71884739185e+12,612,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-220.0,-200.0,1200.0,-203.0,-1e+200,252500699.52,1883550.60172,252363681.752,255127439.143,249182885.281,249367751.181,255097810.122,20.0,3.54776286923e+12,613,0.025,9.47328533535e-09,0.0197044334975,0.0453846153846,2.23569533914e-05
203.0,-203.0,-220.0,-200.0,1218.0,-203.0,-1e+200,253411286.017,1745835.87818,253556917.994,256367684.987,249343430.392,251143346.923,255531157.26,20.0,3.04794291354e+12,614,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-210.0,-200.0,0.0,-203.0,-1e+200,255527599.789,1303997.77107,255248107.144,258132885.67,253102189.195,253788287.375,257510098.271,20.0,1.70041018695e+12,616,0.02125,9.47328533535e-09,0.0197044334975,0.0384615384615,1.61045850701e-05
203.0,-203.0,-220.0,-200.0,1300.0,-203.0,-1e+200,250662400.553,1812504.78822,250328472.573,253436200.883,247025910.698,248080396.107,253364668.385,20.0,3.28517360732e+12,615,0.025,9.47328533535e-09,0.0197044334975,0.0315384615385,1.553618795e-05
203.0,-203.0,-210.0,-200.0,100.0,-203.0,-1e+200,258305608.929,1656924.18354,258816515.273,260663800.809,254594820.761,255748564.945,260589962.509,20.0,2.74539775e+12,617,0.02125,9.47328533535e-09,0.0197044334975,0.0769230769231,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,200.0,-203.0,-1e+200,258449976.561,2223289.75305,258309696.962,263093463.487,255427145.659,255834049.228,261702542.61,20.0,4.94301732601e+12,618,0.02125,9.47328533535e-09,0.0197044334975,0.0769230769231,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,300.0,-203.0,-1e+200,256372519.267,1779337.73715,255938736.282,259521243.111,253856598.989,253895180.916,259372257.664,20.0,3.16604278284e+12,619,0.02125,9.47328533535e-09,0.0197044334975,0.0769230769231,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,400.0,-203.0,-1e+200,254480106.502,2028738.37729,254380396.023,257755687.88,251307086.508,251443997.092,257702045.571,20.0,4.11577940348e+12,620,0.02125,9.47328533535e-09,0.0197044334975,0.0769230769231,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,500.0,-203.0,-1e+200,252614110.405,2140404.89668,252876382.537,257188905.685,249044963.259,250151387.79,256234254.165,20.0,4.58133312173e+12,621,0.02125,9.47328533535e-09,0.0197044334975,0.0769230769231,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,600.0,-203.0,-1e+200,250611122.258,1642045.17686,250474050.358,253566034.497,246764303.93,248701975.696,252724346.587,20.0,2.69631236284e+12,622,0.02125,9.47328533535e-09,0.0197044334975,0.0769230769231,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,700.0,-203.0,-1e+200,249583145.842,2266634.25919,248999591.114,253892097.934,245255770.219,246146108.563,252968488.95,20.0,5.13763086492e+12,623,0.02125,9.47328533535e-09,0.0197044334975,0.0769230769231,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,800.0,-203.0,-1e+200,247089260.953,1651452.6597,246674928.415,250675548.636,244364950.66,244869374.704,250259760.443,20.0,2.72729588722e+12,624,0.02125,9.47328533535e-09,0.0197044334975,0.0769230769231,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,900.0,-203.0,-1e+200,245860852.405,2054271.94701,245276076.573,250479727.115,242440982.448,243314539.383,248998445.921,20.0,4.22003323229e+12,625,0.02125,9.47328533535e-09,0.0197044334975,0.0769230769231,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,1000.0,-203.0,-1e+200,243495882.87,2188761.20031,243103390.32,250270724.97,240409726.562,240600002.47,246073806.592,20.0,4.79067559198e+12,626,0.02125,9.47328533535e-09,0.0197044334975,0.0769230769231,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,1100.0,-203.0,-1e+200,242571184.265,2447819.58006,242367260.885,246306346.246,237762146.421,238121716.699,245712135.707,20.0,5.99182069654e+12,627,0.02125,9.47328533535e-09,0.0197044334975,0.0769230769231,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,1200.0,-203.0,-1e+200,239805065.451,1771151.10984,239143024.057,243361197.567,237390235.483,237971964.673,243020631.336,20.0,3.13697625387e+12,628,0.02125,9.47328533535e-09,0.0197044334975,0.0453846153846,1.90034103827e-05
203.0,-203.0,-210.0,-200.0,1218.0,-203.0,-1e+200,239869003.062,2167347.08022,239395957.091,244577329.477,237222093.773,237246882.914,243910016.122,20.0,4.69739336616e+12,629,0.02125,9.47328533535e-09,0.0197044334975,0.0384615384615,1.61045850701e-05
203.0,-203.0,-203.0,-200.0,0.0,-203.0,-1e+200,257148261.749,2119689.01286,257076520.603,261615658.107,253980937.711,254144493.418,259705673.621,20.0,4.49308151125e+12,631,0.0125,9.47328533535e-09,0.0197044334975,0.0384615384615,9.47328533535e-06
203.0,-203.0,-210.0,-200.0,1300.0,-203.0,-1e+200,238954112.031,2385945.4053,239248018.332,242616280.111,234474993.373,235773947.125,241957349.082,20.0,5.69273547707e+12,630,0.02125,9.47328533535e-09,0.0197044334975,0.0315384615385,1.32057597575e-05
203.0,-203.0,-203.0,-200.0,100.0,-203.0,-1e+200,253170991.357,2038478.09838,253211893.906,256751202.396,249042892.79,250202729.237,256657732.058,20.0,4.15539295757e+12,632,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,200.0,-203.0,-1e+200,250137076.109,2393770.91155,249510413.919,255008250.274,246050069.452,246407747.839,254714092.016,20.0,5.730139177e+12,633,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,300.0,-203.0,-1e+200,247880225.7,2254363.49311,247741568.903,254084219.927,245028102.381,245431880.759,250532838.632,20.0,5.08215475905e+12,634,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,400.0,-203.0,-1e+200,246706245.973,2356902.95451,246991785.312,251749548.986,242055760.205,242638183.363,250229384.277,20.0,5.55499153697e+12,635,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,500.0,-203.0,-1e+200,244607976.832,1656368.19033,245058275.618,247643818.409,241747354.229,241837519.843,246575015.984,20.0,2.74355558194e+12,636,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,600.0,-203.0,-1e+200,242213834.676,1982696.1552,242688689.859,244868586.154,237812625.737,239023698.583,244770788.642,20.0,3.93108404385e+12,637,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,700.0,-203.0,-1e+200,241536527.896,2112622.8803,240994116.241,245226719.948,237501749.391,239476370.519,245169025.911,20.0,4.46317543438e+12,638,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,800.0,-203.0,-1e+200,238181833.807,1907507.98441,238362691.65,242821383.073,234204870.756,235705583.965,240633166.08,20.0,3.63858671059e+12,639,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,900.0,-203.0,-1e+200,236462229.253,1734346.40958,236316024.371,239349967.063,233938121.323,234154129.149,238923836.969,20.0,3.00795746841e+12,640,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,1000.0,-203.0,-1e+200,234926980.275,2083161.5192,235049109.512,239592374.117,231560429.853,231590647.98,238373658.154,20.0,4.33956191509e+12,641,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,1100.0,-203.0,-1e+200,232652597.838,1935442.67319,232632343.151,236593194.929,230130344.9,230263831.769,236404096.185,20.0,3.7459383412e+12,642,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,1200.0,-203.0,-1e+200,230638360.517,1838457.90017,230882405.65,234304820.445,227826018.655,228040259.807,232644003.597,20.0,3.37992745071e+12,643,0.0125,9.47328533535e-09,0.0197044334975,0.0453846153846,1.11784766957e-05
203.0,-203.0,-203.0,-200.0,1300.0,-203.0,-1e+200,229686062.856,1670795.74231,229415109.048,232544819.289,226990877.785,227320776.685,232440798.897,20.0,2.79155841252e+12,645,0.0125,9.47328533535e-09,0.0197044334975,0.0315384615385,7.76809397499e-06
203.0,-203.0,-200.0,-200.0,0.0,-203.0,-1e+200,252713132.631,2210101.02332,253078878.143,256014041.711,248265586.841,249027884.718,255926093.258,20.0,4.88454653327e+12,646,0.01,9.47328533535e-09,0.0197044334975,0.0384615384615,7.57862826828e-06
203.0,-203.0,-203.0,-200.0,1218.0,-203.0,-1e+200,232278306.336,1932536.74806,232119352.61,236310872.74,229393323.794,229477276.412,235434267.52,20.0,3.7346982826e+12,644,0.0125,9.47328533535e-09,0.0197044334975,0.0384615384615,9.47328533535e-06
203.0,-203.0,-200.0,-200.0,100.0,-203.0,-1e+200,248853290.202,1498013.33092,248635205.116,252434005.168,246469426.57,246954526.775,251165305.581,20.0,2.2440439396e+12,647,0.01,9.47328533535e-09,0.0197044334975,0.0769230769231,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,200.0,-203.0,-1e+200,246593772.379,1255095.00596,246803975.384,248341824.982,243684412.642,244249721.165,248217839.96,20.0,1.57526347399e+12,648,0.01,9.47328533535e-09,0.0197044334975,0.0769230769231,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,300.0,-203.0,-1e+200,244983300.569,2120457.68371,244429529.983,248911397.335,241714556.536,242609130.25,248447322.143,20.0,4.49634078841e+12,649,0.01,9.47328533535e-09,0.0197044334975,0.0769230769231,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,400.0,-203.0,-1e+200,242543593.01,1931338.61889,242181080.347,246351861.669,239716480.34,239880607.589,245549309.928,20.0,3.73006886081e+12,650,0.01,9.47328533535e-09,0.0197044334975,0.0769230769231,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,500.0,-203.0,-1e+200,240265023.259,2108472.22273,240296362.611,243944139.667,236928149.971,237007199.398,243488506.749,20.0,4.44565511401e+12,651,0.01,9.47328533535e-09,0.0197044334975,0.0769230769231,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,600.0,-203.0,-1e+200,238506325.541,1468233.4594,238579544.111,241779958.763,235486782.951,236258289.212,240272171.435,20.0,2.15570949131e+12,652,0.01,9.47328533535e-09,0.0197044334975,0.0769230769231,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,700.0,-203.0,-1e+200,236879478.224,2090516.33411,236647047.584,241463034.51,234387269.394,234525166.833,240410118.519,20.0,4.37025854319e+12,653,0.01,9.47328533535e-09,0.0197044334975,0.0769230769231,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,800.0,-203.0,-1e+200,234660495.382,1878738.20528,234079182.284,238479117.05,231982792.98,232378907.326,238324520.624,20.0,3.52965724397e+12,654,0.01,9.47328533535e-09,0.0197044334975,0.0769230769231,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,900.0,-203.0,-1e+200,233034399.164,2193171.49445,232727575.354,237188155.09,229542819.543,230068928.438,236685556.885,20.0,4.81000120406e+12,655,0.01,9.47328533535e-09,0.0197044334975,0.0769230769231,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,1000.0,-203.0,-1e+200,230631903.066,1644163.21803,230771440.405,233872036.654,227326800.016,228561478.322,233830351.118,20.0,2.70327268754e+12,656,0.01,9.47328533535e-09,0.0197044334975,0.0769230769231,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,1100.0,-203.0,-1e+200,229352581.854,1434739.06523,229601329.946,231436520.875,227001747.017,227167360.125,231135923.393,20.0,2.05847618531e+12,657,0.01,9.47328533535e-09,0.0197044334975,0.0769230769231,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,1200.0,-203.0,-1e+200,226794130.189,1906170.72311,226680852.296,230521291.83,223248486.102,224545769.999,230479896.845,20.0,3.63348682563e+12,658,0.01,9.47328533535e-09,0.0197044334975,0.0453846153846,8.94278135657e-06
203.0,-203.0,-200.0,-200.0,1218.0,-203.0,-1e+200,227767420.919,1767174.83475,227726407.373,231932117.402,225130738.941,225392142.57,231541821.705,20.0,3.12290689657e+12,659,0.01,9.47328533535e-09,0.0197044334975,0.0384615384615,7.57862826828e-06
203.0,-203.0,-195.0,-200.0,0.0,-203.0,-1e+200,247324526.517,2011453.50366,246964177.86,251281860.46,243704914.643,245120806.822,251172007.154,20.0,4.04594519738e+12,661,0.0125,9.47328533535e-09,0.0197044334975,0.0384615384615,9.47328533535e-06
203.0,-203.0,-200.0,-200.0,1300.0,-203.0,-1e+200,226043962.167,1916658.89169,225968646.462,229204585.12,223282514.278,223344645.402,229080248.316,20.0,3.67358130709e+12,660,0.01,9.47328533535e-09,0.0197044334975,0.0315384615385,6.21447517999e-06
203.0,-203.0,-195.0,-200.0,100.0,-203.0,-1e+200,243488625.316,2030896.63808,243243359.945,247796377.203,240223909.501,240596352.926,247102364.757,20.0,4.12454115458e+12,662,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,200.0,-203.0,-1e+200,241163231.663,1745596.14847,241700977.608,243366291.467,237869548.672,237918327.673,243168052.902,20.0,3.04710591357e+12,663,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,300.0,-203.0,-1e+200,237897314.301,1410072.56459,238221842.154,240454359.021,234788338.35,234825921.434,239251167.271,20.0,1.9883046374e+12,664,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,400.0,-203.0,-1e+200,236027328.999,1818101.01197,235911643.081,239878893.779,233006267.977,233164245.023,238618600.485,20.0,3.30549128972e+12,665,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,500.0,-203.0,-1e+200,234392190.763,1903603.81422,234502687.429,237989487.069,231297028.452,231479162.319,237607938.129,20.0,3.62370748151e+12,666,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,600.0,-203.0,-1e+200,232251581.688,2217946.81836,231653335.726,237009542.649,229356698.836,229365548.166,235345336.752,20.0,4.91928808906e+12,667,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,700.0,-203.0,-1e+200,230460722.312,2070551.29242,230643452.931,234166768.341,226898238.722,227515527.3,234105656.243,20.0,4.28718265455e+12,668,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,800.0,-203.0,-1e+200,229043225.021,1886123.20863,229037871.295,232124683.97,224864300.914,226182388.958,232109823.241,20.0,3.55746075812e+12,669,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,900.0,-203.0,-1e+200,227397645.963,1634716.44509,227348716.086,230088817.992,224443946.939,225317092.458,229790336.336,20.0,2.67229785585e+12,670,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,1000.0,-203.0,-1e+200,225383309.68,1537619.03268,225536058.615,228305278.715,221967690.759,223135527.704,227569920.917,20.0,2.36427228967e+12,671,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,1100.0,-203.0,-1e+200,222554985.182,1931554.77185,221995827.343,226471056.369,219344105.26,220098301.081,225464778.737,20.0,3.73090383666e+12,672,0.0125,9.47328533535e-09,0.0197044334975,0.0769230769231,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,1200.0,-203.0,-1e+200,221256054.942,1401605.71199,221485082.745,223814513.938,218531435.163,218593462.599,222628201.647,20.0,1.96449857189e+12,673,0.0125,9.47328533535e-09,0.0197044334975,0.0453846153846,1.11784766957e-05
203.0,-203.0,-195.0,-200.0,1218.0,-203.0,-1e+200,220978889.225,1743710.99067,220709181.758,225098310.887,218550127.09,218568237.259,224562154.033,20.0,3.040528019e+12,674,0.0125,9.47328533535e-09,0.0197044334975,0.0384615384615,9.47328533535e-06
203.0,-203.0,-190.0,-200.0,0.0,-203.0,-1e+200,240409168.057,2066982.95624,240111909.714,244747061.885,237998689.252,238034675.168,243539101.377,20.0,4.27241854137e+12,676,0.01875,9.47328533535e-09,0.0197044334975,0.0384615384615,1.4209928003e-05
203.0,-203.0,-195.0,-200.0,1300.0,-203.0,-1e+200,220155971.406,1894626.70948,220313185.918,223346872.979,217025614.581,217220345.685,222523539.889,20.0,3.58961036826e+12,675,0.0125,9.47328533535e-09,0.0197044334975,0.0315384615385,7.76809397499e-06
203.0,-203.0,-190.0,-200.0,100.0,-203.0,-1e+200,236549525.402,1796495.59959,236303822.805,239755155.423,232843455.998,234134894.052,239698138.064,20.0,3.22739643934e+12,677,0.01875,9.47328533535e-09,0.0197044334975,0.0769230769231,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,300.0,-203.0,-1e+200,232510621.175,1417634.17234,232924821.732,234561499.092,229267339.14,229705524.242,234378679.899,20.0,2.00968664658e+12,679,0.01875,9.47328533535e-09,0.0197044334975,0.0769230769231,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,200.0,-203.0,-1e+200,234502774.903,1479440.39402,234395861.748,236719235.42,231422713.235,232096237.117,236497160.666,20.0,2.18874387947e+12,678,0.01875,9.47328533535e-09,0.0197044334975,0.0769230769231,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,400.0,-203.0,-1e+200,230148779.507,2175446.83696,230129505.427,234827000.785,226949904.006,227125681.733,234033449.958,20.0,4.73256894044e+12,680,0.01875,9.47328533535e-09,0.0197044334975,0.0769230769231,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,500.0,-203.0,-1e+200,227703198.69,1903669.96177,227729216.679,231937620.77,224463473.308,225135833.664,230976674.764,20.0,3.62395932333e+12,681,0.01875,9.47328533535e-09,0.0197044334975,0.0769230769231,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,600.0,-203.0,-1e+200,226315695.134,1483540.77453,226144498.456,229434293.254,223393779.865,223877946.902,228351841.402,20.0,2.20089322969e+12,682,0.01875,9.47328533535e-09,0.0197044334975,0.0769230769231,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,700.0,-203.0,-1e+200,224242404.558,1769409.71738,224172473.718,227955344.981,221397931.752,221914320.765,227210145.671,20.0,3.13081074795e+12,683,0.01875,9.47328533535e-09,0.0197044334975,0.0769230769231,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,800.0,-203.0,-1e+200,222932917.369,2102632.50863,222384755.794,226957710.395,219275677.403,220390533.405,226876029.989,20.0,4.42106346636e+12,684,0.01875,9.47328533535e-09,0.0197044334975,0.0769230769231,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,900.0,-203.0,-1e+200,220945698.585,1265869.28105,220587967.047,223219459.191,217531564.629,219750560.827,222737552.12,20.0,1.60242503671e+12,685,0.01875,9.47328533535e-09,0.0197044334975,0.0769230769231,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,1000.0,-203.0,-1e+200,218965258.762,1567247.08718,218976378.777,221737681.063,215940007.621,216267266.543,220738203.7,20.0,2.45626343226e+12,686,0.01875,9.47328533535e-09,0.0197044334975,0.0769230769231,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,1100.0,-203.0,-1e+200,217683983.602,1437168.79854,217363756.126,220080460.719,215268522.187,215939145.69,219717708.827,20.0,2.06545415549e+12,687,0.01875,9.47328533535e-09,0.0197044334975,0.0769230769231,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,1200.0,-203.0,-1e+200,215260655.0,1470743.7599,215442775.846,218097458.762,212434650.75,212707074.013,217571829.692,20.0,2.16308720728e+12,688,0.01875,9.47328533535e-09,0.0197044334975,0.0453846153846,1.67677150436e-05
203.0,-203.0,-190.0,-200.0,1218.0,-203.0,-1e+200,214947548.817,1909991.52532,214772223.409,218692842.659,211903356.084,212261377.306,217623221.631,20.0,3.64806762681e+12,689,0.01875,9.47328533535e-09,0.0197044334975,0.0384615384615,1.4209928003e-05
203.0,-203.0,-180.0,-200.0,0.0,-203.0,-1e+200,228664835.341,2109037.79192,228380909.407,233246132.416,224655764.022,225267918.349,232338255.485,20.0,4.44804040776e+12,691,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-190.0,-200.0,1300.0,-203.0,-1e+200,213470892.044,1752909.37015,213182986.152,217136082.22,210319940.714,210372525.168,215772351.994,20.0,3.07269125997e+12,690,0.01875,9.47328533535e-09,0.0197044334975,0.0315384615385,1.16521409625e-05
203.0,-203.0,-180.0,-200.0,100.0,-203.0,-1e+200,225313846.138,1795846.09291,224930308.495,228486021.133,222846893.817,223009167.759,228004983.142,20.0,3.22506318942e+12,692,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,200.0,-203.0,-1e+200,222374487.65,1788962.8487,222022025.465,226113846.778,219572490.764,219748464.362,225604352.961,20.0,3.20038807404e+12,693,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,300.0,-203.0,-1e+200,220435476.544,1348453.45997,220671247.814,223055049.919,218034969.271,218264021.998,221902819.954,20.0,1.81832673369e+12,694,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,400.0,-203.0,-1e+200,217652470.5,1616444.21536,217473158.971,221383131.959,214488531.237,215586937.748,220247100.802,20.0,2.61289190136e+12,695,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,500.0,-203.0,-1e+200,215383249.486,1520785.88505,215680608.03,217817870.65,212894824.839,212991344.805,217743876.525,20.0,2.31278970817e+12,696,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,600.0,-203.0,-1e+200,214028867.916,1861829.5749,213729600.416,217524249.917,210713912.945,211945560.983,216873571.398,20.0,3.46640936599e+12,697,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,700.0,-203.0,-1e+200,212549902.576,1867499.96656,212656685.643,215937504.661,210034345.322,210179262.185,214782869.499,20.0,3.4875561251e+12,698,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,800.0,-203.0,-1e+200,210261662.294,1491488.81259,210403051.614,212716339.98,207738529.04,207822552.758,212618172.786,20.0,2.22453887807e+12,699,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,900.0,-203.0,-1e+200,207967040.41,1159354.56736,207990726.9,209823899.106,205775998.755,206356325.195,209703672.937,20.0,1.34410301286e+12,700,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,1000.0,-203.0,-1e+200,206600332.936,1513503.53184,206484403.763,210208629.148,204317091.016,204553143.759,209479225.694,20.0,2.29069294089e+12,701,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,1200.0,-203.0,-1e+200,203193757.675,1684455.17882,203206936.719,205680893.825,199865055.04,200868072.104,205256117.23,20.0,2.83738924947e+12,703,0.025,9.47328533535e-09,0.0197044334975,0.0453846153846,2.23569533914e-05
203.0,-203.0,-180.0,-200.0,1100.0,-203.0,-1e+200,204794754.758,1685033.74427,205042629.008,208090096.791,201644314.534,202005591.679,206792301.706,20.0,2.83933871933e+12,702,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,1218.0,-203.0,-1e+200,203234927.072,1848217.04082,202996716.911,206555358.254,200364337.37,200576703.928,206235949.11,20.0,3.41590623e+12,704,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-170.0,-200.0,0.0,-203.0,-1e+200,216285383.964,1408934.66471,215798364.179,219429086.947,214494499.045,214495313.778,218684439.471,20.0,1.98509688943e+12,706,0.025,9.47328533535e-09,0.0197044334975,0.0384615384615,1.89465706707e-05
203.0,-203.0,-180.0,-200.0,1300.0,-203.0,-1e+200,201341331.582,1756386.6217,201598031.271,203780790.328,197071563.116,198062087.221,203129147.269,20.0,3.08489396489e+12,705,0.025,9.47328533535e-09,0.0197044334975,0.0315384615385,1.553618795e-05
203.0,-203.0,-170.0,-200.0,100.0,-203.0,-1e+200,212325185.701,1576820.44106,212089637.967,215806866.881,209947962.117,210347034.442,215032492.651,20.0,2.48636270335e+12,707,0.025,9.47328533535e-09,0.0197044334975,0.0769230769231,3.78931413414e-05
