HOUR,HP_D
5763,86.8524046099
5764,87.6360768565
5765,86.8034815735
5766,90.731951546
5767,97.4315159743
5768,88.7663284256
5769,93.084404837
5770,85.1482983518
5771,92.1299967969
5772,94.1045542206
5773,92.4542932584
5774,87.7473607758
5775,90.9163038817
5776,88.4711519683
5777,88.4687821595
5778,97.4268710561
5779,98.9259732935
5780,97.6074170802
5781,97.4303419133
5782,89.0129292027
5783,97.3330744349
5784,87.6343165355
5785,81.5498602537
5786,84.7641477082
5787,81.2527812364
5788,82.4550084948
5789,86.4676114073
5790,88.0645284655
5791,92.3014203932
5792,88.9355524734
5793,92.7282973955
5794,86.486535694
5795,95.9205743401
5796,97.2802467931
5797,92.0347823771
5798,89.1157221831
5799,96.9659337923
5800,84.5981929297
5801,82.8654581864
5802,96.9700582018
5803,85.3759583016
5804,86.6949359064
5805,97.840162776
5806,97.8314670304
5807,100.510656354
5808,97.9802109324
5809,98.4901500278
5810,89.1801718501
5811,89.1545256489
5812,97.6506058257
5813,87.2976117948
5814,93.5034419224
5815,85.3206931986
5816,87.4711462835
5817,88.3633655435
5818,84.5641984903
5819,88.7302502737
5820,88.5677624519
5821,84.5742455586
5822,83.0329035783
5823,98.402629974
5824,97.0763625831
5825,97.4607623915
5826,97.9502774295
5827,95.5717227014
5828,88.733561099
5829,88.6178668651
5830,83.9010204896
5831,89.3653404182
5832,87.1609678541
5833,91.6858329476
5834,88.1253424491
5835,88.7484282593
5836,85.2434579125
5837,84.57951276
5838,88.8059189549
5839,93.6069256779
5840,91.0793041119
5841,92.9255115474
5842,90.334073911
5843,88.511644959
5844,90.0948468771
5845,84.5944873291
5846,91.4799217382
5847,95.2218810525
5848,92.8239072547
5849,93.4731482612
5850,85.117130884
5851,94.0596854991
5852,86.2100657786
5853,84.5720043354
5854,91.5006409545
5855,89.9168469495
5856,88.8941790034
5857,85.61366996
5858,90.3354181576
5859,86.2215070371
5860,86.6400368439
5861,88.9759708755
5862,96.9089357938
5863,98.0582742899
5864,89.7939219639
5865,90.5090486652
5866,88.4816962689
5867,86.2296337991
5868,88.2411211932
5869,90.8893797312
5870,94.6154633235
5871,93.6345514601
5872,90.2441290678
5873,95.1042639359
5874,96.8781390397
5875,96.9953059017
5876,101.172859089
5877,98.0756427242
5878,97.7502235388
5879,93.7827555612
5880,86.3472174533
5881,92.7223890147
5882,91.2331441901
5883,86.9699512483
5884,85.8177481236
5885,96.7607406081
5886,93.1705315712
5887,88.0172640173
5888,90.4957223742
5889,90.5589182419
5890,89.0490711186
5891,84.7796387951
5892,96.9116765036
5893,94.3023788065
5894,97.3171336702
5895,88.0323122528
5896,90.3478519571
5897,91.7932464915
5898,91.4673002681
5899,94.2176954921
5900,89.7076253378
5901,88.9816850304
5902,88.6806908286
5903,86.714071979
5904,85.0363956411
5905,81.9838007064
5906,86.9561548923
5907,90.044392707
5908,84.0785365074
5909,86.5945450972
5910,87.6048812956
5911,86.2660272671
5912,88.6401899442
5913,86.9346865253
5914,87.5546163679
5915,88.952745045
5916,88.7879674966
5917,89.1478698897
5918,88.027666946
5919,84.4263550048
5920,89.0541777015
5921,82.1428508561
5922,94.320386644
5923,87.3206174588
5924,93.428591276
5925,86.7553582377
5926,96.9798098247
5927,89.2197020299
5928,82.4077644898
5929,83.0982722796
5930,87.0060909583
5931,84.5088247569
5932,84.1287983134
5933,85.6067176642
5934,84.9187174981
5935,88.0039038982
5936,88.7113740764
5937,85.5202452922
5938,88.4019787526
5939,88.0120328917
5940,85.4467876281
5941,84.7608258325
5942,88.304377653
5943,90.1460036645
5944,88.0331676348
5945,97.2183539101
5946,89.0696077427
5947,87.9552642076
5948,97.3342738425
5949,87.858842633
5950,86.5659457956
5951,82.4985020896
5952,82.0030515243
5953,85.7452100859
5954,81.8961988231
5955,87.4386284253
5956,90.1453168033
5957,89.4479505393
5958,91.9025744555
5959,92.4697102752
5960,85.151060436
5961,87.7627132484
5962,88.3272128212
5963,86.2704081237
5964,93.6127633773
5965,96.6744117939
5966,91.972209076
5967,94.3134621598
5968,97.7967996195
5969,86.7533957762
5970,85.1242791324
5971,88.7832883535
5972,95.2913121707
5973,88.3732982004
5974,88.9705001809
5975,91.6921781586
5976,90.2445126027
5977,84.1709092316
5978,82.5520351806
5979,86.681688488
5980,81.5489587708
5981,94.6437610946
5982,99.006828082
5983,92.4321962214
5984,93.9303161561
5985,88.7627828138
5986,83.1322651745
5987,87.2850724489
5988,89.6037257789
5989,81.3551670245
5990,84.8973677396
5991,91.9642849004
5992,88.8207209714
5993,85.0629412521
5994,91.3990779858
5995,96.4546545508
5996,88.8889941094
5997,84.3513295651
5998,89.0593535826
5999,93.2939256203
6000,72.4102824372
6001,79.7783971779
6002,75.4813724992
6003,75.4317681153
6004,73.0013718441
6005,87.0142837369
6006,85.9917715831
6007,76.0933104931
6008,96.6210776164
6009,85.9667410621
6010,74.7185581726
6011,85.7788122806
6012,84.2110048225
6013,93.3796668067
6014,96.5271407094
6015,87.1946138019
6016,84.7274545656
6017,93.0593993972
6018,85.4165058438
6019,92.63390888
6020,83.2550485508
6021,93.6594809464
6022,90.4903274932
6023,79.8633800436
6024,84.6043682496
6025,76.2076108584
6026,89.0469310291
6027,85.5177605068
6028,85.8929795843
6029,75.6868931474
6030,83.4558916283
6031,83.6860688224
6032,95.0552836942
6033,86.0680275551
6034,81.6566798158
6035,80.8467035573
6036,91.0740806598
6037,90.3435574758
6038,94.7577964046
6039,83.8205385833
6040,86.4392856827
6041,74.9403045878
6042,76.4431346737
6043,94.797418649
6044,95.2101695988
6045,84.7843156192
6046,84.454744143
6047,75.7746418644
6048,97.3347442151
6049,93.4887142886
6050,94.164162399
6051,94.7785666139
6052,94.4782450389
6053,95.9051697242
6054,95.5245617108
6055,96.0132140983
6056,94.3762444691
6057,97.7244830744
6058,95.4508840764
6059,96.5311298386
6060,95.9023469903
6061,97.7587571795
6062,91.9024582784
6063,97.6523335292
6064,97.6502005996
6065,97.4287772569
6066,97.592140817
6067,89.5715950291
6068,96.367921881
6069,84.3870851269
6070,93.7365224048
6071,75.2212714792
6072,83.8555980297
6073,89.8070336057
6074,84.3261499142
6075,87.6380947176
6076,94.1776896021
6077,95.7954787825
6078,96.4794423796
6079,93.8630443175
6080,95.9700023774
6081,89.3391414038
6082,93.8212759293
6083,95.5756972616
6084,95.4109505527
6085,97.5097390349
6086,97.7260993741
6087,97.7461693142
6088,97.7367855612
6089,85.496101609
6090,93.301379641
6091,95.7931790836
6092,93.9803769853
6093,93.1106770519
6094,74.9822083834
6095,94.7729645242
6096,96.9418348411
6097,80.7577659888
6098,92.7442581675
6099,91.806646323
6100,93.0500443387
6101,85.4267846955
6102,89.2994202672
6103,88.1622015658
6104,84.6805157929
6105,97.1917514538
6106,83.8554679983
6107,89.5142018125
6108,93.2156154313
6109,85.6067710671
6110,92.836753499
6111,84.8746717724
6112,76.6875308697
6113,85.5573161397
6114,77.33545648
6115,75.7147457537
6116,76.5814856037
6117,84.6367716658
6118,94.8086897305
6119,84.9549536015
6120,75.7556380549
6121,86.3804280058
6122,85.8801330101
6123,74.7516875362
6124,74.3346566255
6125,72.4074885816
6126,76.8403784158
6127,75.2293189438
6128,79.0405806859
6129,89.6971600599
6130,73.702913825
6131,82.9628220577
6132,73.4835320773
6133,75.178672048
6134,72.4400810959
6135,72.1008035288
6136,72.2759184925
6137,72.195256406
6138,72.0959208736
6139,72.6990859488
6140,75.0362276324
6141,73.1624840185
6142,73.7781379996
6143,81.4318013651
6144,83.2583189161
6145,90.7441978974
6146,80.9311429262
6147,73.0181645155
6148,87.3833437242
6149,73.2918994626
6150,74.5784356323
6151,79.3831458334
6152,75.1607240798
6153,75.3877686936
6154,83.1502449202
6155,72.9326567749
6156,72.3852111942
6157,72.4099543571
6158,75.8462698206
6159,72.8973749062
6160,75.8624510474
6161,75.8079001197
6162,74.0742852263
6163,80.8912889291
6164,90.1696064932
6165,80.4801236082
6166,96.3706049927
6167,95.2970595822
6168,97.1353054324
6169,95.3081564517
6170,93.9684886305
6171,93.2927157535
6172,95.4145269964
6173,91.169432538
6174,88.4246573402
6175,83.1359598462
6176,87.1484925073
6177,75.5926018484
6178,86.726360504
6179,84.9157354354
6180,76.6389534961
6181,86.4741470507
6182,91.7134777194
6183,88.0134432341
6184,76.0437556426
6185,75.3269714556
6186,88.1158550175
6187,91.3753193831
6188,93.5284116388
6189,83.998388155
6190,93.8869384856
6191,95.9113550694
6192,96.8166851424
6193,86.4241168813
6194,91.6837270266
6195,95.1787215027
6196,85.5682897939
6197,75.8554956503
6198,95.2217593907
6199,90.945084857
6200,73.0759567063
6201,72.268325252
6202,81.4728280542
6203,90.8737903015
6204,75.0049542593
6205,85.5835207166
6206,95.0124184377
6207,84.8051273871
6208,89.6845077608
6209,76.6493887813
6210,93.6977742188
6211,94.7345354175
6212,94.0544018723
6213,95.6177565983
6214,95.0043286936
6215,91.4975887637
6216,86.5329153221
6217,93.7452705181
6218,76.0680810022
6219,94.4605027258
6220,81.4861646263
6221,81.5492302002
6222,85.9804809522
6223,92.495270469
6224,88.3606997483
6225,87.0608926763
6226,76.3041547531
6227,83.2808979619
6228,94.875265981
6229,91.9947031125
6230,80.7603937529
6231,73.1202148892
6232,87.7635169684
6233,87.6746238967
6234,74.247647988
6235,84.503673571
6236,76.2744187953
6237,89.7563716766
6238,84.4335832117
6239,86.8149458864
6240,90.4559386441
6241,85.0487542559
6242,75.0948917314
6243,90.5388214958
6244,87.6590126514
6245,95.6527785353
6246,96.1633375048
6247,94.6957846373
6248,93.4789450186
6249,89.5506417994
6250,92.5964887239
6251,90.2260102648
6252,81.2077711363
6253,94.7934028482
6254,92.5284084757
6255,94.7494012867
6256,91.8240432001
6257,97.4115522116
6258,92.7082657846
6259,81.3615591183
6260,86.2595489963
6261,85.181289942
6262,96.3515718119
6263,85.7139737738
6264,93.8746551888
6265,95.7355975978
6266,97.1346056961
6267,90.4089888294
6268,97.5578733975
6269,96.4905746888
6270,91.4567779728
6271,93.5527240531
6272,96.7553432283
6273,87.5223843621
6274,76.8388414204
6275,84.5696065285
6276,83.7050721978
6277,90.6184638759
6278,83.4191236716
6279,84.6678599025
6280,75.3212405637
6281,73.1957881378
6282,72.6891734036
6283,72.7921396974
6284,76.4942432092
6285,72.8052466514
6286,74.5917256631
6287,74.9315530733
6288,73.9582760165
6289,72.6330132367
6290,80.0708098743
6291,94.7213170845
6292,76.6717556226
6293,83.9264033056
6294,79.8844197877
6295,88.1482987122
6296,95.037664044
6297,92.559769466
6298,75.0373592554
6299,94.5624683091
6300,92.2011781771
6301,93.4128915084
6302,93.2096248119
6303,92.4882188291
6304,96.6529842192
6305,93.0929140167
6306,91.6906792734
6307,85.3025586258
6308,88.4709388589
6309,85.3898061995
6310,73.4886986053
6311,75.848217329
6312,74.585021096
6313,80.1381828324
6314,85.6967821089
6315,74.3527399459
6316,85.9146261337
6317,77.4010910011
6318,79.505146097
6319,95.7345516792
6320,75.321778259
6321,92.4137331472
6322,85.8651030018
6323,86.308700582
6324,75.4296278199
6325,76.186769123
6326,96.4990110721
6327,85.3205556481
6328,80.1307605774
6329,83.4718810826
6330,85.0831619265
6331,83.4907621899
6332,94.0470941242
6333,92.095105286
6334,90.7278053223
6335,94.1737396671
6336,94.3789116393
6337,93.2070934548
6338,94.9902833099
6339,95.2188238037
6340,93.0464446305
6341,97.5266164454
6342,97.9669358964
6343,92.3195885769
6344,85.6357949738
6345,90.6502839095
6346,85.9006012702
6347,85.7670425614
6348,96.1877917852
6349,94.1856073296
6350,93.3779021987
6351,92.1328141105
6352,75.6898753897
6353,76.9454215766
6354,91.6783134257
6355,94.4327384692
6356,82.1242290604
6357,79.4521400891
6358,74.9760551112
6359,74.0916190593
6360,77.1491085365
6361,92.763776509
6362,76.4949051337
6363,84.4296575987
6364,75.9955828134
6365,75.3567476678
6366,74.979716627
6367,83.9695748087
6368,85.8881544492
6369,95.1066886866
6370,93.1201729416
6371,96.8504796617
6372,75.4270159265
6373,74.035698263
6374,81.6632856807
6375,92.564342458
6376,90.4312723272
6377,95.1731299942
6378,96.6477211284
6379,95.7415737932
6380,94.4027168141
6381,90.4499044902
6382,90.7553272852
6383,86.1849342657
6384,91.1913595328
6385,82.26388393
6386,93.2442203435
6387,75.6748744697
6388,84.1105665235
6389,75.8885006477
6390,76.1990227792
6391,81.0806261977
6392,74.294028109
6393,76.2650304854
6394,75.7970128904
6395,73.8179856309
6396,73.8935766039
6397,76.9620057806
6398,75.638957372
6399,74.0451259439
6400,82.2781170195
6401,76.2155555432
6402,74.1522674948
6403,97.3820138929
6404,92.1212475896
6405,85.6482581133
6406,84.3293746767
6407,92.930281018
6408,90.2102346933
6409,94.6947843712
6410,92.5394570675
6411,75.91904206
6412,74.3488196671
6413,81.919038901
6414,76.1198940131
6415,75.9572214052
6416,86.2226121625
6417,84.5476497537
6418,86.0950313237
6419,75.8610534117
6420,95.151597609
6421,92.5687654564
6422,84.2063855592
6423,75.5039047427
6424,75.9308059861
6425,97.2220603995
6426,79.759395693
6427,91.6379793335
6428,87.5775163227
6429,77.426610267
6430,84.4977605695
6431,94.8270769707
6432,95.6351695398
6433,96.441925245
6434,90.8726438205
6435,95.3006114262
6436,91.2448896287
6437,86.7438856772
6438,90.7770864486
6439,97.7918668879
6440,93.5338391185
6441,87.7830615075
6442,90.2766526381
6443,85.7626232748
6444,90.8947270106
6445,94.2790995724
6446,96.3323912189
6447,97.2021981718
6448,97.355338676
6449,96.8944829875
6450,93.1241554617
6451,97.7096950491
6452,96.5530524472
6453,96.3660938973
6454,97.2663279774
6455,87.5222363494
6456,94.8071385418
6457,76.403472957
6458,76.5460860401
6459,93.8506599261
6460,94.3282930538
6461,97.1688154961
6462,98.2116914097
6463,97.1416578914
6464,97.4310501701
6465,97.5567106328
6466,98.2971466259
6467,98.2163386416
6468,95.2114082816
6469,97.0924290416
6470,96.2926865343
6471,98.4834308254
6472,95.7322616793
6473,98.4426553716
6474,96.6185941742
6475,94.4897373635
6476,88.2023692285
6477,84.786484722
6478,98.4833135286
6479,97.6021370593
6480,94.8982197764
6481,91.9666764693
6482,95.6093454322
6483,87.4929942543
6484,96.3241552069
6485,86.3456666028
6486,89.5886044769
6487,85.6693494427
6488,86.8317533471
6489,82.5957889118
6490,95.9657762798
6491,97.6049571828
6492,97.3394486874
6493,93.8218687787
6494,97.5808643558
6495,86.328766839
6496,94.7012869989
6497,97.9164134159
6498,88.5983658552
6499,92.905845872
6500,97.0373317324
6501,90.6209487532
6502,88.9444597804
6503,97.3987251776
6504,94.5052528594
6505,94.0869300535
6506,86.3079879729
6507,89.2334340088
6508,87.5203069109
6509,86.9590449936
6510,75.7725427424
6511,96.8919473266
6512,94.5635207093
6513,97.80418867
6514,98.2900975117
6515,97.7191489205
6516,98.5370414992
6517,98.6470008948
6518,97.7610736688
6519,95.8426496447
6520,98.5729043616
6521,96.2638374643
6522,91.8524025256
6523,96.1931028438
6524,97.4252562198
6525,97.8099290185
6526,86.4839395942
6527,96.9301620844
6528,88.6125510496
6529,86.5126510312
6530,83.0097211625
6531,94.1256622503
6532,94.1200302408
6533,96.7983067834
6534,95.1935259348
6535,91.045077739
6536,93.1396492848
6537,87.8415708441
6538,75.8054963966
6539,97.0118282116
6540,89.4444733798
6541,89.1140530102
6542,96.6360597446
6543,97.0005417669
6544,86.5999617785
6545,95.6586727685
6546,94.8148464941
6547,89.3749118272
6548,85.6780805593
6549,77.2971681629
6550,76.7303284545
6551,86.0686390969
6552,92.8395267605
6553,76.5373446907
6554,92.2214600973
6555,87.3393230457
6556,77.841363789
6557,76.9785900333
6558,76.9806195605
6559,86.7810901772
6560,94.4788458401
6561,85.7886421329
6562,83.3264064364
6563,97.7547468691
6564,95.0399088716
6565,91.1522690434
6566,92.6204567062
6567,97.2413922996
6568,98.5333629289
6569,97.4303255625
6570,91.3708605364
6571,87.0029980385
6572,87.7373663076
6573,76.6809452362
6574,95.3571833586
6575,97.9070213927
6576,88.5392329747
6577,98.0572908105
6578,77.7305146011
6579,75.6907723023
6580,76.9683556552
6581,76.1386323619
6582,87.2172029189
6583,87.3871430554
6584,87.7741110851
6585,76.8309464364
6586,85.5651526669
6587,86.4060423841
6588,85.5170763052
6589,89.9442539443
6590,77.2388077093
6591,90.8471725194
6592,97.9146320248
6593,87.9261668921
6594,97.8669060657
6595,98.8741865665
6596,96.9874713359
6597,96.4898279854
6598,97.530507118
6599,97.457009805
6600,89.1028751111
6601,86.3794018193
6602,86.1292121722
6603,89.2935941136
6604,88.8684959737
6605,86.1364088583
6606,87.1884312814
6607,77.0676087389
6608,75.8433442667
6609,87.6346582576
6610,82.9606952326
6611,77.1542420673
6612,85.7864140966
6613,76.1722719317
6614,88.0701002006
6615,76.7952268503
6616,89.3211378968
6617,97.9986621853
6618,92.0478048039
6619,88.782829734
6620,86.2161345615
6621,95.8608517007
6622,76.4409368106
6623,75.9059435952
6624,76.0609982064
6625,88.5927788881
6626,76.9185173766
6627,76.057859424
6628,76.6970965761
6629,96.4541765828
6630,75.9758409409
6631,75.9595985588
6632,75.9940234881
6633,88.6689316325
6634,82.9434002552
6635,76.9339794409
6636,86.7266625786
6637,96.7072284026
6638,76.4010010425
6639,76.235920364
6640,88.8448592003
6641,93.426092072
6642,97.3153901889
6643,96.5866181483
6644,92.3449103379
6645,98.9951280163
6646,97.0149941165
6647,97.305561044
6648,96.9508821195
6649,88.6644733355
6650,77.0455388478
6651,97.8236411738
6652,89.0054835326
6653,95.3816154813
6654,87.5101532618
6655,77.4572316941
6656,94.8644906905
6657,76.5551126136
6658,87.674555086
6659,77.1506916943
6660,76.9875307655
6661,76.1202938712
6662,89.5017063666
6663,87.9173840774
6664,76.8813523624
6665,80.8042816038
6666,79.0182638821
6667,88.9713217058
6668,89.445056933
6669,95.2181581853
6670,98.87580477
6671,87.2901536012
6672,84.4972236501
6673,97.9434440532
6674,84.4265356476
6675,76.939080825
6676,88.7347733397
6677,90.6096609234
6678,77.3977789837
6679,77.7998265289
6680,88.8478642751
6681,90.1240657149
6682,78.1672601682
6683,96.7791040469
6684,76.6274375411
6685,76.4460932201
6686,77.3575781957
6687,77.2536752427
6688,78.0671751848
6689,77.6333331817
6690,77.0566015641
6691,89.8338671756
6692,88.2811904139
6693,89.1269348512
6694,90.0389221526
6695,88.1930687796
6696,77.3739686343
6697,77.3396012174
6698,76.9865857029
6699,76.803321714
6700,76.8634580829
6701,76.2314984537
6702,76.2887702604
6703,76.4930448599
6704,77.6544856466
6705,88.4761685864
6706,77.5492478533
6707,84.0032957431
6708,97.8844863291
6709,87.5106119322
6710,86.9389925045
6711,88.8199376984
6712,76.8735532399
6713,90.3138388385
6714,81.2959996972
6715,89.270696998
6716,76.5622650891
6717,77.394512907
6718,77.1156607538
6719,77.4827392884
6720,97.1793691972
6721,97.6242477911
6722,96.1358021695
6723,99.2817072267
6724,86.9103568211
6725,87.3430745345
6726,84.7231854003
6727,86.2316936949
6728,87.0089521086
6729,88.263922072
6730,85.8526857587
6731,84.9279250858
6732,88.4730353838
6733,92.152629559
6734,98.8341724326
6735,92.3648218352
6736,92.5847972028
6737,90.8483825818
6738,94.3831820504
6739,91.3356105451
6740,91.7088131238
6741,93.6214058434
6742,88.3506849844
6743,91.0412243205
6744,92.8317181412
6745,95.6945202269
6746,99.0047816826
6747,92.028640036
6748,97.6075409755
6749,96.4730934641
6750,102.413519013
6751,99.6001528264
6752,99.5433542658
6753,102.384696685
6754,99.6116904852
6755,98.6668934248
6756,98.4611112075
6757,92.7750527326
6758,97.9574870645
6759,99.2081641468
6760,97.4857619882
6761,97.4247193826
6762,98.6327110381
6763,98.196932891
6764,98.8649036242
6765,103.940828042
6766,96.7859997697
6767,96.1963263886
6768,92.1353283468
6769,95.0692563375
6770,93.8283214247
6771,92.896911874
6772,85.328359765
6773,92.3588092093
6774,98.5856577664
6775,94.8957280643
6776,92.6002126739
6777,92.5015771663
6778,91.8275972617
6779,89.5486008358
6780,85.1085452701
6781,97.5829699169
6782,98.1643952858
6783,90.380938749
6784,92.3493409995
6785,89.0648524261
6786,91.2331772173
6787,95.6449940926
6788,98.0822515296
6789,103.051428357
6790,104.013844285
6791,99.7933680949
6792,97.6574749725
6793,98.1662789197
6794,100.453671962
6795,98.0325934745
6796,91.8124923964
6797,92.6053088568
6798,98.0199112385
6799,98.9540312249
6800,98.1367350067
6801,98.7236144182
6802,99.1457181783
6803,99.3913997768
6804,102.874685393
6805,99.0968674983
6806,96.3143033304
6807,91.311219164
6808,91.4920026763
6809,93.9338791393
6810,92.8323718031
6811,90.0596948291
6812,91.6268126377
6813,92.2522928894
6814,89.9389006309
6815,91.8653884642
6816,97.0021309086
6817,90.557034007
6818,96.3531013222
6819,97.8576280199
6820,92.4673099249
6821,92.4622302071
6822,92.4785906773
6823,90.2385974363
6824,92.9129467741
6825,89.0578537742
6826,89.1055106476
6827,90.7937614178
6828,86.3861646461
6829,93.1014861207
6830,95.053184267
6831,101.362519056
6832,100.489101055
6833,92.9896014562
6834,104.181761457
6835,101.135667132
6836,97.8760619191
6837,99.425366406
6838,96.8660441846
6839,99.0323938564
6840,98.2632361636
6841,98.1308651282
6842,90.1518730705
6843,89.2628627754
6844,95.2337942863
6845,77.0507681475
6846,77.2314706173
6847,89.7266389669
6848,78.7223991465
6849,89.3241805603
6850,89.573740077
6851,78.2567161832
6852,76.9384972501
6853,76.9545675358
6854,77.4420066395
6855,77.6030059355
6856,76.9334143118
6857,76.8050526069
6858,78.6775765675
6859,98.5610249555
6860,93.8702199644
6861,76.9341726186
6862,77.2554881038
6863,78.2610980527
6864,89.9960758315
6865,87.7591662015
6866,89.8326416843
6867,89.8682867168
6868,91.2502602227
6869,78.3124384728
6870,77.778673087
6871,90.6140890374
6872,93.97504549
6873,78.1276839197
6874,94.5188851027
6875,98.8638293826
6876,98.0317506023
6877,98.511057346
6878,93.9952610204
6879,99.7149975375
6880,88.5214028584
6881,97.5376417819
6882,97.6722345145
6883,78.9234337408
6884,76.931734126
6885,77.7521186274
6886,77.6337752413
6887,89.3453058278
6888,77.3448386657
6889,77.6032927568
6890,77.357265151
6891,78.0143936157
6892,77.0048552703
6893,77.9240634168
6894,96.8741450292
6895,78.4130368672
6896,96.6578851315
6897,90.4507553324
6898,95.1670618434
6899,95.4980530719
6900,90.3494441489
6901,89.6558635644
6902,99.6391158526
6903,99.5877964635
6904,90.264257407
6905,95.2927906857
6906,98.3225414034
6907,88.1843061826
6908,97.9711984757
6909,100.02080836
6910,97.9560291327
6911,98.4823839764
6912,90.7876950025
6913,91.1713205943
6914,90.3190518959
6915,95.7677863373
6916,90.6507001007
6917,98.7223570038
6918,98.2030086697
6919,98.8969807233
6920,98.1741465591
6921,100.033263171
6922,98.4755187144
6923,99.5307511605
6924,99.5535018693
6925,98.6975511528
6926,99.1473657177
6927,99.0998553965
6928,98.8726591618
6929,98.6151102409
6930,95.0567514777
6931,98.5650722038
6932,97.8105084101
6933,77.7941694308
6934,89.808140208
6935,89.7656639075
6936,90.8595237454
6937,98.6904368942
6938,99.3266652581
6939,99.3951610865
6940,99.4024240889
6941,98.8765642854
6942,99.3149806588
6943,97.4942135999
6944,99.1294224829
6945,99.296856465
6946,99.7032876702
6947,98.3054583873
6948,98.8947017586
6949,90.856442185
6950,99.9537502154
6951,98.7888328143
6952,91.9640339499
6953,89.8506782899
6954,89.9983068428
6955,96.7718938631
6956,98.2922960294
6957,100.220773425
6958,89.9324264619
6959,78.4044841871
6960,100.026506625
6961,98.2213186507
6962,99.4668864771
6963,98.6112878116
6964,94.4917346086
6965,98.6833976679
6966,98.0087170706
6967,90.4034735121
6968,87.830014194
6969,86.6857732406
6970,90.3501358439
6971,90.5474090422
6972,88.3942211007
6973,96.8392005469
6974,96.6305139561
6975,97.9685718272
6976,98.4688287221
6977,98.245570697
6978,90.3512982388
6979,92.6795340166
6980,91.3603524943
6981,90.3686842456
6982,89.0977222886
6983,87.849961739
6984,90.6262052181
6985,98.2892861849
6986,94.8624397489
6987,98.7073895753
6988,94.7512747911
6989,97.7494752244
6990,90.4207452113
6991,90.4311233825
6992,86.903427735
6993,86.8130408059
6994,91.4502646367
6995,94.9975077601
6996,88.9510661207
6997,88.2328726331
6998,90.861076421
6999,90.8097941849
7000,88.4276073829
7001,95.9644338414
7002,98.8696062868
7003,99.7866849413
7004,97.9281754723
7005,106.19795828
7006,100.216605848
7007,102.574373916
7008,100.991518095
7009,106.298417238
7010,106.308088556
7011,100.220898126
7012,95.3754042043
7013,98.4277859868
7014,97.4020610104
7015,93.9849276067
7016,96.5231313568
7017,90.7265712047
7018,93.7107066251
7019,91.8437593396
7020,93.6816164775
7021,91.5152495077
7022,98.2356387261
7023,100.322939405
7024,101.50901792
7025,101.174662111
7026,100.54927704
7027,98.7548568655
7028,101.740864741
7029,106.191122263
7030,99.6961832085
7031,95.146665043
7032,91.6365561221
7033,99.4690461855
7034,94.3375814616
7035,98.5787576484
7036,88.6107065228
7037,98.3893925041
7038,99.0870536375
7039,91.0712333235
7040,98.8412069517
7041,95.946490736
7042,90.3735859301
7043,87.5131914091
7044,94.2225597052
7045,91.3499631823
7046,95.7259560611
7047,94.4158710186
7048,95.8226777135
7049,100.530261262
7050,105.209922886
7051,107.093629636
7052,106.372373083
7053,106.022795931
7054,105.620506323
7055,100.500639087
7056,103.523377578
7057,101.65559084
7058,99.9108663312
7059,100.101304762
7060,98.1105916083
7061,93.9104922185
7062,98.2442113821
7063,95.9997695368
7064,93.0322745256
7065,93.9001737827
7066,96.760907122
7067,105.415869293
7068,93.7993619029
7069,96.0291204626
7070,96.5749233539
7071,93.5250117096
7072,92.4005670847
7073,91.6636855723
7074,92.000737129
7075,89.82925822
7076,96.6913911644
7077,99.3003425056
7078,95.8485784545
7079,95.317394712
7080,99.7817579396
7081,90.7612941038
7082,100.103113232
7083,99.6567923028
7084,99.6052568386
7085,98.9279744643
7086,94.1749963117
7087,99.4506945565
7088,101.058390136
7089,99.128234882
7090,99.1480165635
7091,99.1835952933
7092,92.5153049323
7093,98.7709210406
7094,100.539858132
7095,93.006587904
7096,101.197725629
7097,97.9876515339
7098,99.0356266153
7099,99.5686728567
7100,100.515352179
7101,98.8567329228
7102,99.604233891
7103,99.6344074406
7104,96.755778697
7105,97.3683081644
7106,101.523861084
7107,100.398581325
7108,96.7284556717
7109,99.2146601003
7110,98.9569918368
7111,99.4754634917
7112,98.7058403858
7113,101.1810765
7114,98.7518152732
7115,97.0370863416
7116,98.5195195474
7117,99.7337912198
7118,100.430487872
7119,92.4875235128
7120,95.1219848852
7121,95.1216661728
7122,100.390535745
7123,99.3627793132
7124,80.3718806298
7125,99.0244948087
7126,98.2060749412
7127,99.7706852983
7128,97.5649862819
7129,101.844872454
7130,100.699520551
7131,102.033028718
7132,101.555390408
7133,100.696001814
7134,100.923887328
7135,100.833666606
7136,99.8607711249
7137,102.083920416
7138,100.269097813
7139,100.259296442
7140,98.3587461839
7141,95.0879652957
7142,101.160320471
7143,99.3057103208
7144,101.580286359
7145,101.633017607
7146,100.403716998
7147,100.896896335
7148,102.15453309
7149,102.254605734
7150,102.259392529
7151,102.287422082
7152,100.278277676
7153,101.293173513
7154,102.202507813
7155,93.6977850976
7156,95.3739817777
7157,101.150634063
7158,99.5598528024
7159,99.6065397437
7160,99.3933088547
7161,98.2803070264
7162,91.9041335746
7163,93.2173504326
7164,80.5813291239
7165,100.167325534
7166,100.39113852
7167,100.50134537
7168,93.3058324457
7169,85.5130067598
7170,95.3063957833
7171,98.9736717662
7172,80.6639799192
7173,80.2024063487
7174,80.1972874391
7175,79.9064679822
7176,98.6327112399
7177,91.3225800623
7178,95.3524604812
7179,99.4848510821
7180,99.4286295193
7181,100.697786252
