HOUR,IP_D
5743,12.3777671401
5744,10.6495289184
5745,14.3903271833
5746,10.4332988933
5747,13.4146429116
5748,22.3131570462
5749,14.3212465352
5750,14.0105549928
5751,11.0131780977
5752,0.274611539588
5753,0.380897199635
5754,8.50525742374
5755,0.19583982195
5756,8.71812544359
5757,9.22065044295
5758,0.267450976448
5759,0.376731586419
5760,10.3007204358
5761,21.817199837
5762,21.7314893178
5763,22.1780938784
5764,22.098831038
5765,19.2161318266
5766,22.312426901
5767,21.2682055726
5768,22.2787345445
5769,22.2679361554
5770,18.1108083178
5771,14.9436147147
5772,12.5810692152
5773,22.0292562733
5774,22.1751755715
5775,22.0406163906
5776,22.1622253341
5777,11.9924059933
5778,11.0969915495
5779,11.5627126384
5780,21.1001978275
5781,22.0324513415
5782,22.0717578867
5783,21.8245928959
5784,21.9124954149
5785,20.4854856454
5786,19.3281244753
5787,21.9593043141
5788,21.2696178699
5789,19.741681609
5790,16.1905866647
5791,10.1960037985
5792,10.6063838743
5793,15.0979717622
5794,19.6114160997
5795,18.2122615817
5796,9.04143835544
5797,14.3804619087
5798,21.8693723998
5799,21.8107893012
5800,18.9326763924
5801,0.414495523192
5802,11.24594446
5803,9.2458628067
5804,16.1757614978
5805,5.72318906237
5806,2.57935553754
5807,0.213118404155
5808,1.0752881299
5809,11.9451864856
5810,20.8857085711
5811,21.5507734419
5812,19.3653777409
5813,20.4005692607
5814,20.503528609
5815,21.5986288323
5816,17.7333853331
5817,21.6807761114
5818,21.69819433
5819,21.6717072571
5820,21.6802978962
5821,21.665171072
5822,21.6757030555
5823,20.6451817954
5824,15.8356895055
5825,11.3043600121
5826,14.5087455129
5827,0.368426906366
5828,10.3479955342
5829,13.6575758321
5830,11.3922512914
5831,0.329335212894
5832,9.71618158566
5833,8.83720226984
5834,10.7128033791
5835,1.1487543282
5836,0.437393569878
5837,10.1067250353
5838,9.34033081124
5839,10.2870222973
5840,3.93811083412
5841,20.1269216794
5842,17.8680023135
5843,9.80785824638
5844,11.9285152675
5845,10.7269671542
5846,20.1082694314
5847,14.2197820888
5848,20.5527657768
5849,15.0830483394
5850,10.608921851
5851,10.1009871607
5852,21.3539665662
5853,9.64337042342
5854,9.87653998151
5855,11.540684908
5856,9.69156695936
5857,16.6022976276
5858,0.323752028548
5859,9.3496851867
5860,10.1762360603
5861,21.176180036
5862,18.5126685973
5863,12.9912962378
5864,10.7877160873
5865,9.42555161652
5866,0.206526047894
5867,7.69219489057
5868,11.3867536695
5869,13.5511488697
5870,12.557662641
5871,0.286180022523
5872,9.22340098615
5873,0.34626165787
5874,11.9383987629
5875,19.5092348252
5876,16.7337185808
5877,19.0937801486
5878,19.2474346856
5879,14.6416402904
5880,1.16286505148
5881,4.45458516231
5882,5.72950582644
5883,4.80665326507
5884,6.59701713973
5885,8.03911845033
5886,12.6464629634
5887,7.33285078362
5888,7.93123337653
5889,5.59336634542
5890,4.48097114899
5891,4.19799154241
5892,3.96418391401
5893,0.108800302844
5894,0.643561571839
5895,1.19203837979
5896,3.38858853305
5897,13.3005523355
5898,13.2905446
5899,13.2332454491
5900,6.70405875479
5901,12.6838403741
5902,12.6679142057
5903,6.17529492675
5904,12.7711420195
5905,6.82639967203
5906,13.373583315
5907,13.4057794955
5908,13.3560099089
5909,6.06573350299
5910,3.69934860585
5911,0.151358379027
5912,0.115973914254
5913,0.0988687853943
5914,0.160528664046
5915,0.120921745289
5916,3.87905614234
5917,6.26244793422
5918,6.89967541307
5919,6.50571357711
5920,12.8797067584
5921,6.29756196568
5922,5.96280912283
5923,8.16629032177
5924,12.7184112445
5925,6.61040886917
5926,7.08247642877
5927,12.7048805743
5928,7.41893779749
5929,6.59787445742
5930,0.130622383325
5931,0.13757780014
5932,0.096222181639
5933,2.52199668412
5934,4.27553759482
5935,6.90803324065
5936,4.84069686325
5937,5.31284031244
5938,2.87627327403
5939,4.9549084417
5940,2.67775797852
5941,5.76120987827
5942,4.72464320958
5943,8.66845838784
5944,6.95075952397
5945,13.058645998
5946,7.5519647892
5947,8.67813570058
5948,5.84032846434
5949,7.72070489616
5950,4.56559476572
5951,2.88207333156
5952,0.0798471732859
5953,2.95308991048
5954,0.395208156453
5955,0.131293200851
5956,5.71949608306
5957,0.648058059636
5958,7.04261543995
5959,5.11417360729
5960,0.171999944777
5961,5.14167855315
5962,5.83890338634
5963,6.22789290166
5964,6.82291766098
5965,0.825876480962
5966,4.4187773016
5967,0.280618926398
5968,0.277353364553
5969,0.173404870811
5970,0.118366847147
5971,0.305524759727
5972,4.04839460162
5973,0.133982035332
5974,0.307383634991
5975,1.22825124107
5976,1.83738951544
5977,5.65974132737
5978,6.19776807296
5979,0.304048657131
5980,5.04530932477
5981,8.0413429183
5982,6.74339845958
5983,3.34838955843
5984,8.66731273426
5985,5.92640437345
5986,6.6587838715
5987,13.6121215462
5988,6.88722610593
5989,2.37586995958
5990,5.83645010762
5991,3.04203312536
5992,13.3606399344
5993,5.91530527946
5994,6.54676473518
5995,4.79227060201
5996,6.77042124947
5997,4.97868630611
5998,6.12667563903
5999,9.72195705811
6000,9.26378685459
6001,0.545637739761
6002,11.779936778
6003,12.1151479856
6004,9.12851045742
6005,11.8609641051
6006,0.26641540198
6007,11.4924524586
6008,9.62287881184
6009,0.281264119468
6010,10.4564865016
6011,1.6660846472
6012,10.6558538327
6013,10.4637897736
6014,15.1040805556
6015,0.203594118655
6016,10.750020189
6017,0.209474304436
6018,0.334675851824
6019,11.1313320146
6020,11.7214607666
6021,9.3538141483
6022,9.60801848993
6023,0.488966170316
6024,0.439318473118
6025,12.1964388784
6026,15.9885646307
6027,19.2970168551
6028,16.5508370286
6029,11.6046053018
6030,0.737522747675
6031,0.475121489217
6032,10.5236133441
6033,0.908908784247
6034,20.6079285545
6035,16.5884050554
6036,11.3824145808
6037,0.915059239369
6038,10.18690449
6039,11.8951911538
6040,15.0313256571
6041,13.142383542
6042,11.4000178455
6043,0.972657920417
6044,12.845966495
6045,6.6264241291
6046,23.1832176851
6047,20.9956054455
6048,16.6386362942
6049,23.8207575227
6050,19.0164184976
6051,12.169447337
6052,11.4114423433
6053,21.5210386203
6054,23.8328755532
6055,23.2624018492
6056,12.2064327735
6057,11.8697659034
6058,22.0411650736
6059,16.4626520172
6060,20.1180614466
6061,11.9406936985
6062,13.1095481198
6063,19.6822052819
6064,12.4458176872
6065,24.1618611496
6066,23.8064833717
6067,24.1358902128
6068,24.2050063937
6069,24.2326734361
6070,23.9977685602
6071,24.3173346382
6072,24.3452139424
6073,24.3696485383
6074,24.2293144459
6075,23.6278754349
6076,24.3693615135
6077,22.6977387545
6078,14.6943653529
6079,14.5656146183
6080,15.9995192351
6081,23.888301235
6082,12.8945177081
6083,12.2330752624
6084,1.60802350311
6085,17.3097315751
6086,1.469803305
6087,11.3163787433
6088,15.7053271233
6089,16.1780682348
6090,24.757918741
6091,23.6683605424
6092,19.865314751
6093,24.4064413203
6094,12.6375873887
6095,21.6294779798
6096,11.0097740242
6097,22.6331210868
6098,22.4450781544
6099,1.2301859665
6100,13.3431912635
6101,13.1772363615
6102,12.0963286285
6103,21.4834453049
6104,0.623974547841
6105,0.683284523495
6106,4.3964657913
6107,8.55015535644
6108,21.3680283129
6109,1.21942689638
6110,0.391340685261
6111,0.507053966427
6112,12.9696299135
6113,13.5516379451
6114,13.3855288264
6115,16.1850962861
6116,13.3632919859
6117,13.7939064122
6118,16.3361271686
6119,25.0064399374
6120,0.73359938289
6121,7.03490049959
6122,13.9583261493
6123,23.733860393
6124,21.5011939934
6125,1.39282228481
6126,12.5269901023
6127,24.5425876288
6128,13.1694563565
6129,12.8281116878
6130,13.5921303301
6131,15.6895403736
6132,15.0906008021
6133,13.5527741317
6134,11.3445639349
6135,13.4743414121
6136,24.6102190657
6137,24.2025695467
6138,23.4778241395
6139,17.215527004
6140,24.8889873728
6141,20.4151804385
6142,25.5339120617
6143,24.0580308757
6144,13.920193479
6145,14.19034834
6146,11.8901739997
6147,12.4045960869
6148,12.2406342646
6149,0.933407238769
6150,3.59803299661
6151,21.6819351978
6152,1.56036826559
6153,1.41527919692
6154,11.8479822532
6155,12.6888635119
6156,1.53922341097
6157,0.83073569654
6158,13.1593283994
6159,13.0736974073
6160,0.840678439749
6161,1.34281745485
6162,12.5821710421
6163,1.5451705868
6164,0.802229080211
6165,0.692417248729
6166,1.15173704946
6167,1.49951161863
6168,12.22460616
6169,1.04129995078
6170,12.2699252222
6171,2.17417888269
6172,2.39240825505
6173,1.38852389784
6174,13.5946424456
6175,1.06939142228
6176,2.7499367679
6177,0.802462304188
6178,12.7152288965
6179,14.0301460222
6180,21.0952518273
6181,12.7200147917
6182,13.8410333507
6183,24.61643936
6184,12.4511400084
6185,22.8776683439
6186,13.427204724
6187,2.5183999695
6188,14.1481973435
6189,14.4034141416
6190,12.8010252873
6191,1.14377182111
6192,5.99021482119
6193,13.1438800506
6194,2.57233861601
6195,16.4808995453
6196,1.88619516546
6197,24.8540193
6198,12.8099226461
6199,13.3734199562
6200,0.586475796891
6201,2.7535140758
6202,2.73360526395
6203,13.6421582023
6204,2.34696750405
6205,3.29120875281
6206,14.9724046903
6207,13.989388468
6208,24.2294286108
6209,14.2565964456
6210,24.166202165
6211,13.5006016178
6212,2.9197877252
6213,27.5808080842
6214,21.4182520073
6215,27.1263208843
6216,28.4236164348
6217,14.2172855756
6218,18.2495601696
6219,14.4704883266
6220,25.420729626
6221,25.0850948012
6222,26.9422689265
6223,13.1109563301
6224,26.3010057546
6225,26.5464301403
6226,9.63589090152
6227,13.5689218358
6228,13.9924287985
6229,24.4036514704
6230,13.737175115
6231,13.7261696951
6232,14.0302809004
6233,16.8287580177
6234,12.3980531144
6235,13.160360238
6236,7.29628732135
6237,14.9350458725
6238,27.2689013476
6239,23.288309103
6240,13.2040040625
6241,9.0213043315
6242,4.00786301385
6243,2.22911243539
6244,14.1108273321
6245,2.38745045821
6246,3.86898307989
6247,14.1902488255
6248,18.9335881209
6249,25.0366657543
6250,14.118092614
6251,3.56194275874
6252,14.4969416109
6253,9.07287601298
6254,16.4861926195
6255,12.6873851959
6256,20.6732097497
6257,15.7069349538
6258,14.9807355545
6259,2.78811947466
6260,3.40174333102
6261,14.2548477412
6262,3.27952820335
6263,3.2497082957
6264,2.98095056951
6265,13.1733290782
6266,4.49728245844
6267,13.9465634875
6268,0.9802320113
6269,1.82450218696
6270,14.2919216829
6271,15.0735989852
6272,2.84364465429
6273,2.44369591439
6274,14.9795606326
6275,3.56453932181
6276,13.6381416977
6277,28.6511971366
6278,14.8966497141
6279,23.8843368585
6280,13.0513053164
6281,22.5882928809
6282,15.7166011981
6283,29.8627485867
6284,13.6512077091
6285,28.6173814826
6286,29.8257895345
6287,15.2611790936
6288,29.6987400953
6289,15.6485448597
6290,14.9735047947
6291,15.8276988263
6292,17.7696188122
6293,15.561944413
6294,29.7142820486
6295,4.65663270356
6296,15.0857137516
6297,14.4973873956
6298,4.4544702306
6299,14.5188014547
6300,1.57123144259
6301,1.66543019833
6302,3.11346715278
6303,2.09234591728
6304,1.15369188485
6305,1.15130098133
6306,2.53850494292
6307,2.53439124534
6308,4.82264419301
6309,5.02851128319
6310,4.41376278513
6311,15.0851625906
6312,4.6521813177
6313,15.9838575324
6314,15.5499505758
6315,26.9880398253
6316,30.6975219535
6317,27.3006401248
6318,29.1388640863
6319,20.4048570489
6320,30.8136250779
6321,5.03810398858
6322,25.1460402441
6323,20.396154909
6324,28.1750319054
6325,21.8517191115
6326,24.7549440201
6327,18.0092236284
6328,31.1544563325
6329,27.1196983517
6330,23.3698038894
6331,15.4370174969
6332,24.8406724401
6333,15.692009215
6334,15.4517209386
6335,4.7581818711
6336,15.3321629964
6337,3.95436817605
6338,16.1444081802
6339,20.4728738093
6340,16.3632244523
6341,24.457244464
6342,30.8844670995
6343,24.7391441559
6344,27.906376386
6345,31.2404594666
6346,25.43093981
6347,28.072463241
6348,27.969303724
6349,16.0950234326
6350,29.8513472832
6351,27.7940262963
6352,21.7378089966
6353,22.6681760338
6354,4.230548168
6355,14.0133239447
6356,16.6424710578
6357,7.87155511077
6358,14.7609870189
6359,15.1333123713
6360,12.3915184847
6361,11.3368253824
6362,10.7182697364
6363,12.4042027398
6364,11.9319160676
6365,20.1518190262
6366,20.1632587207
6367,14.9799147101
6368,11.6106528904
6369,18.2767540109
6370,19.5809043917
6371,20.1356693505
6372,15.5160480574
6373,20.1270407563
6374,7.94244195512
6375,7.51514971557
6376,6.31355683643
6377,11.3420771808
6378,2.75584450361
6379,0.702041462186
6380,6.19356020236
6381,6.24704333047
6382,0.556102139382
6383,0.466543611339
6384,5.67120955879
6385,0.388688729465
6386,0.278907952612
6387,0.278757752369
6388,0.279051604147
6389,0.279839532714
6390,0.319627723374
6391,0.547752896816
6392,0.285297780075
6393,2.4827109885
6394,6.69362846536
6395,3.8998727368
6396,12.4872481342
6397,20.5165565222
6398,20.4464991698
6399,19.1127356653
6400,20.5600164878
6401,19.9162651048
6402,13.9435329564
6403,11.9823877671
6404,13.7257597322
6405,20.1466133669
6406,15.4275351164
6407,11.408843994
6408,12.5343385392
6409,6.30995109579
6410,12.184982469
6411,11.2637302363
6412,10.3314536668
6413,9.52124537655
6414,10.1681446282
6415,6.83623694231
6416,11.5147594283
6417,14.6302435366
6418,11.1082776863
6419,7.94961414633
6420,11.8688774129
6421,13.1663369114
6422,12.2362955978
6423,10.2126641092
6424,19.7927429987
6425,12.6745572888
6426,20.5546877468
6427,19.0636402588
6428,12.1175059978
6429,10.9630394996
6430,11.879132705
6431,11.4962718774
6432,10.1716899236
6433,0.412938662924
6434,1.52013581343
6435,7.93698584551
6436,10.7276240014
6437,14.8492146096
6438,12.1772654996
6439,14.2870099788
6440,13.6157962065
6441,19.507918739
6442,20.8208474331
6443,14.5404851368
6444,12.1076992832
6445,8.56087164964
6446,12.0303278998
6447,9.43357802222
6448,10.1984904771
6449,0.668358201963
6450,0.722329762253
6451,10.6317185873
6452,0.556522322107
6453,1.23886652178
6454,0.787991142113
6455,9.44185327074
6456,11.3555167817
6457,12.8081773962
6458,12.0538529791
6459,16.3174067763
6460,20.8407837622
6461,12.85406626
6462,10.4119283964
6463,9.2594402323
6464,6.79164305844
6465,12.9394432671
6466,11.8454170727
6467,13.2547424094
6468,10.820711651
6469,19.7969708528
6470,16.4318769032
6471,13.4399618849
6472,13.8809038482
6473,11.6523481233
6474,17.2568697191
6475,11.4059790175
6476,12.7854252535
6477,19.5093451062
6478,10.9522624721
6479,11.621941815
6480,4.95374905655
6481,16.7829110439
6482,4.87520939117
6483,4.37162437275
6484,21.0295910758
6485,5.82406016541
6486,16.3800018982
6487,14.842811697
6488,4.77176771278
6489,4.65962713285
6490,4.33797822484
6491,23.6174509946
6492,22.9002205383
6493,11.6874674398
6494,30.5911243728
6495,6.26945680274
6496,22.6952227151
6497,10.5791578448
6498,29.5852902296
6499,17.8576608606
6500,16.3404899098
6501,17.5228585423
6502,5.12587037109
6503,14.5741506748
6504,3.63245284258
6505,10.1574163528
6506,16.4167736843
6507,5.42886370301
6508,16.3813906914
6509,6.77793261883
6510,14.4997282322
6511,16.1673289711
6512,4.80811886173
6513,28.1176286931
6514,18.1080103712
6515,15.6156676483
6516,14.5536572585
6517,12.5851982201
6518,14.7317742295
6519,16.7890195358
6520,2.70431048067
6521,4.73991107038
6522,5.09894967883
6523,18.3776186522
6524,16.004996848
6525,22.0366935917
6526,23.9630044464
6527,14.5377877461
6528,30.7740852379
6529,15.5524870007
6530,17.754279738
6531,31.9327027432
6532,26.3788028648
6533,25.0664885113
6534,32.0719594668
6535,32.0501245284
6536,30.5140599218
6537,31.9726396974
6538,31.8716142546
6539,29.2100872692
6540,29.2434860654
6541,31.3243783362
6542,18.2439843643
6543,29.902585559
6544,31.0919402535
6545,22.3677923561
6546,31.8915165286
6547,13.2747941612
6548,20.6936949824
6549,31.136912074
6550,18.7883130402
6551,28.2158818238
6552,28.0349435908
6553,32.000562661
6554,32.0271476561
6555,31.5222114344
6556,30.9946772886
6557,17.0183489944
6558,31.3165243991
6559,18.1539745169
6560,31.9889050784
6561,28.1138224974
6562,31.1190169372
6563,31.990071234
6564,31.6174013335
6565,31.9697321932
6566,31.7902686848
6567,31.7093201566
6568,31.9137808289
6569,31.8409557857
6570,31.932914366
6571,17.7170639893
6572,30.84573071
6573,31.9497937115
6574,31.2009161792
6575,28.6466002892
6576,31.3424041471
6577,31.2951725295
6578,16.7878956913
6579,31.8627881193
6580,31.9052399969
6581,29.3589085092
6582,16.7602962463
6583,30.1724606567
6584,31.8886258138
6585,31.6858345696
6586,31.4887927392
6587,31.8733686867
6588,31.8730339215
6589,31.6508887963
6590,31.5379499359
6591,31.8447527444
6592,15.2403953173
6593,21.0435025655
6594,31.7505332213
6595,31.8308042796
6596,29.755751613
6597,31.4329091891
6598,4.06805107857
6599,30.6196261692
6600,16.701016331
6601,17.4016949123
6602,14.3840075569
6603,29.2588482368
6604,14.9990212679
6605,31.338505154
6606,31.5321809504
6607,31.7365552815
6608,31.0200674917
6609,24.7547235303
6610,22.7081814158
6611,25.6129720378
6612,25.3605017966
6613,31.7024479638
6614,30.7203044541
6615,15.2841594171
6616,29.0728010012
6617,31.4357127323
6618,31.6205831814
6619,31.5206903527
6620,29.387926182
6621,29.0926389036
6622,30.3313038676
6623,5.76006773864
6624,17.2495769491
6625,15.1393041781
6626,3.99344329071
6627,28.4352257479
6628,4.65039891719
6629,5.40066193351
6630,15.0714283639
6631,2.44883129727
6632,3.01212295571
6633,16.9039781366
6634,31.3972018473
6635,3.8063821475
6636,24.2828389292
6637,16.1540052485
6638,16.5405528087
6639,5.12800698637
6640,15.0894715182
6641,4.83250566194
6642,29.2478781622
6643,16.8501357382
6644,7.16183802329
6645,28.8724789236
6646,24.94458148
6647,14.975121403
6648,28.3641585663
6649,15.812831882
6650,4.24221114625
6651,14.7806395232
6652,29.1853439327
6653,29.4342172442
6654,29.4641159736
6655,26.2812899589
6656,16.2789441076
6657,13.8443326254
6658,30.0004358004
6659,15.0520636041
6660,29.8740088836
6661,16.7501105759
6662,25.4550339677
6663,16.5708612165
6664,15.5439993026
6665,14.0579916968
6666,29.9603039363
6667,22.4560540594
6668,26.1670369047
6669,16.550460226
6670,21.8615898443
6671,21.9623182932
6672,30.4927195429
6673,29.7940074154
6674,30.4657284681
6675,14.8554728262
6676,31.1165166346
6677,16.3567086218
6678,26.1803685694
6679,14.1949945977
6680,22.7588828812
6681,23.8675335587
6682,31.0207252996
6683,30.2996423803
6684,19.5912450622
6685,30.1191252566
6686,26.6266045169
6687,29.6138898489
6688,31.0307650721
6689,27.875766607
6690,30.6547438252
6691,29.045227437
6692,27.8514392203
6693,23.356749065
6694,13.865692292
6695,29.9789820085
6696,19.8473935599
6697,25.9769951275
6698,24.98520647
6699,27.9875604675
6700,19.5966494807
6701,15.9069698335
6702,15.2725421519
6703,28.7263595089
6704,15.1079173273
6705,14.9293304835
6706,28.0867254973
6707,14.8063413693
6708,14.7050382722
6709,15.1631465055
6710,24.0830034922
6711,22.3241031041
6712,18.2810579603
6713,16.0692059901
6714,15.866141118
6715,15.6471174043
6716,4.28481836064
6717,13.8083798248
6718,26.4412725843
6719,4.73749512975
6720,27.1177218873
6721,21.1980725028
6722,28.6425427006
6723,14.7334003681
6724,26.9505383894
6725,27.8237968425
6726,23.8895311427
6727,14.4431070736
6728,2.57870073193
6729,3.40247427865
6730,4.40603051712
6731,3.58582466815
6732,14.3031957521
6733,7.67668008863
6734,13.5395340901
6735,9.71792599277
6736,3.47158631809
6737,20.4599706158
6738,24.2888683716
6739,29.6687053367
6740,29.6438709856
6741,29.6669970096
6742,29.7028552488
6743,29.537713217
6744,29.6413174497
6745,29.6172641238
6746,27.4351795402
6747,28.3287699135
6748,14.6827036748
6749,23.9373205145
6750,22.6237377352
6751,26.2498570348
6752,28.4010715967
6753,15.0068473716
6754,26.1774044947
6755,27.0556087128
6756,23.7340855094
6757,25.2959667508
6758,25.9602089596
6759,15.2087380541
6760,15.2765951102
6761,14.4977275256
6762,18.7925039989
6763,15.0966067143
6764,3.5354368955
6765,28.8729969287
6766,26.0144503418
6767,28.6854872459
6768,13.6790121213
6769,28.0170513537
6770,24.1303350259
6771,28.3393568543
6772,26.7636281827
6773,28.6925919075
6774,27.2889359803
6775,28.5795317176
6776,28.0573544709
6777,12.267834886
6778,26.8916733516
6779,15.1987603136
6780,2.54492545679
6781,14.6803032012
6782,16.4900878479
6783,14.4933006008
6784,15.0607124749
6785,14.9042293608
6786,24.5486264444
6787,27.9305440834
6788,18.0977292884
6789,24.2907784823
6790,14.9665144055
6791,27.9349202906
6792,19.3124019149
6793,28.3097019241
6794,28.1711986553
6795,28.2067468438
6796,19.0007314887
6797,28.2191857909
6798,26.9887954023
6799,18.5469351118
6800,13.8831161596
6801,23.8031303521
6802,25.5576848615
6803,14.0586840499
6804,13.6821299145
6805,15.6922672057
6806,7.03000968894
6807,19.1953695486
6808,0.989332389863
6809,1.63360799008
6810,2.99443555075
6811,1.981351353
6812,26.0299852663
6813,13.461712701
6814,4.09131657854
6815,20.4181090784
6816,15.3893648341
6817,24.6354182692
6818,14.2286558196
6819,13.7259770344
6820,0.900281169101
6821,12.7909104132
6822,1.78912515228
6823,0.738013539337
6824,14.2136676801
6825,14.5204221975
6826,24.7884091394
6827,5.88629862014
6828,24.5772173272
6829,26.4317289423
6830,1.05765305807
6831,5.39744463045
6832,13.9416943375
6833,1.34328840453
6834,14.3423391444
6835,5.04315539441
6836,2.53196561464
6837,2.09645534645
6838,1.23913113128
6839,0.913055949606
6840,26.2953883776
6841,1.8880484724
6842,14.3482662004
6843,12.2128974459
6844,21.0163111233
6845,21.5790405446
6846,12.4061598626
6847,12.3683235854
6848,0.664376773099
6849,0.577599253214
6850,0.574885483161
6851,11.2270309924
6852,11.6502603597
6853,3.04598721424
6854,1.79637209971
6855,0.544458396543
6856,12.4793726234
6857,0.576156936388
6858,3.29511146665
6859,11.8118790114
6860,15.1842774585
6861,13.7689841378
6862,11.7477824987
6863,0.732343459973
6864,1.94754195539
6865,12.1593195366
6866,11.2079960002
6867,0.448240605308
6868,0.30715314244
6869,0.557110079055
6870,16.818729449
6871,22.9558456914
6872,21.7509221367
6873,13.6128800644
6874,15.5003048797
6875,25.3941944033
6876,25.2887946122
6877,24.5669024179
6878,13.8063414572
6879,12.1152759076
6880,12.8731273256
6881,12.1330620875
6882,14.5488712489
6883,12.4236959435
6884,13.2698720563
6885,9.03973943608
6886,0.67594536002
6887,4.68716999312
6888,0.541985796003
6889,13.1414697973
6890,23.2204677174
6891,15.6371559782
6892,22.9552149919
6893,19.9486862742
6894,14.190226653
6895,12.8741074412
6896,23.9981212425
6897,22.2741825512
6898,22.7760162623
6899,22.7328159531
6900,23.8988304706
6901,18.15459741
6902,24.3372745975
6903,16.4104933496
6904,13.3970131665
6905,12.0615351443
6906,11.6174761043
6907,12.0656124538
6908,15.1740999674
6909,12.6386163544
6910,0.787329920821
6911,19.247230271
6912,11.3754915849
6913,0.539338176745
6914,12.0842094518
6915,11.3963291989
6916,0.400943494388
6917,0.568991415737
6918,0.349711975326
6919,0.336382255296
6920,0.329298290493
6921,10.8589790253
6922,10.1034328929
6923,12.4556138656
6924,0.249152950369
6925,0.856419634984
6926,10.1336445273
6927,11.9702918297
6928,20.8361316616
6929,9.76030788095
6930,11.8193898818
6931,10.5460359043
6932,0.354732679265
6933,12.3325228987
6934,11.1091109869
6935,0.42976364982
6936,0.315450027755
6937,9.26509061424
6938,0.300918234879
6939,22.2623825443
6940,11.8840567463
6941,9.63070363711
6942,0.60310464758
6943,11.7491437833
6944,11.5446400335
6945,0.77556008596
6946,0.523076676993
6947,0.39287327397
6948,0.374488186235
6949,9.09688619243
6950,0.31571755938
6951,14.5555813602
6952,21.0694255774
6953,12.3527230038
6954,18.7165963774
6955,12.3932604005
6956,9.94155969831
6957,18.4633053371
6958,22.3218585889
6959,15.2108925008
6960,21.6791329216
6961,16.6272429125
6962,18.2403363163
6963,19.3049908812
6964,4.91126596082
6965,16.4438753868
6966,21.9326608302
6967,11.0553775646
6968,14.3457606066
6969,11.8135494619
6970,0.555630880432
6971,0.445247035988
6972,11.6767439881
6973,0.411672323374
6974,11.0488386947
6975,1.4544971309
6976,0.241266688045
6977,0.557302884507
6978,0.405880652877
6979,10.7862922004
6980,1.14832135252
6981,10.7012402198
6982,1.6968891333
6983,5.36577348926
6984,11.6162291654
6985,13.7912630277
6986,12.077252662
6987,9.73671945197
6988,0.476494997998
6989,10.7278906754
6990,12.2316306065
6991,21.993146549
6992,21.2842954451
6993,15.2644607391
6994,17.830564819
6995,18.336448143
6996,18.2448709476
6997,12.1062293073
6998,3.44532624777
6999,21.9107001562
7000,21.8940746226
7001,21.3449294399
7002,10.9992941934
7003,6.3023452567
7004,5.14389614099
7005,8.13587154683
7006,0.437410302453
7007,9.66409587802
7008,9.82599846579
7009,12.5508426068
7010,11.3388750211
7011,11.8384796322
7012,12.7315225547
7013,18.0329083851
7014,0.486365957524
7015,9.93426415867
7016,8.73910099538
7017,11.7655673438
7018,3.28812488926
7019,7.78939883284
7020,0.317037077812
7021,11.7369618562
7022,8.97328464759
7023,0.350285796742
7024,10.5163403983
7025,0.226694673984
7026,10.1663111598
7027,0.191438330173
7028,14.7874369763
7029,9.09881685853
7030,0.399746359789
7031,17.3807272884
7032,13.432528289
7033,10.395879032
7034,0.264591460469
7035,0.260314383256
7036,0.223283513269
7037,0.199229686478
7038,0.152295388979
7039,0.275628512594
7040,3.96702201135
7041,13.8708025704
7042,14.8754230897
7043,18.9972856532
7044,10.5373563771
7045,10.3892912509
7046,9.16302633424
7047,11.6025429829
7048,20.8916458703
7049,20.8016740634
7050,13.3297299852
7051,13.8479043762
7052,15.4137382736
7053,20.8188257129
7054,20.788666144
7055,20.7850838916
7056,20.6123957346
7057,20.74949278
7058,20.6930101067
7059,20.713836409
7060,20.6663784245
7061,20.5533143817
7062,20.6042316674
7063,11.7156000979
7064,20.341142968
7065,19.1892015486
7066,20.46646847
7067,20.2112979824
7068,15.9802429571
7069,14.5381615878
7070,7.93232474609
7071,8.4010032647
7072,0.176518700045
7073,0.139565847791
7074,0.196539877168
7075,15.9683994606
7076,16.8192528925
7077,0.240073887889
7078,8.56638750603
7079,8.65802797714
7080,1.53489158422
7081,0.140137441529
7082,0.0379966664259
7083,0.0317723078815
7084,0.0313285043919
7085,0.0412004393689
7086,0.109606635273
7087,3.74086147245
7088,3.70896309593
7089,5.67261209209
7090,1.87436853952
7091,3.87653790092
7092,2.08297705609
7093,5.15470390013
7094,0.0667875020318
7095,0.181263663855
7096,5.10863842033
7097,4.0709422464
7098,3.72528201435
7099,1.31427198012
7100,6.04105316634
7101,5.05236808727
7102,5.05491458831
7103,4.23997211833
7104,5.23092359642
7105,3.82352090044
7106,0.0994142069017
7107,0.0501292494794
7108,0.0954263213054
7109,0.0489851325285
7110,0.0315072877433
7111,0.863401406768
7112,0.205345969865
7113,0.493347914133
7114,0.0864039848295
7115,0.0646366823419
7116,0.841417652935
7117,6.95207011575
7118,12.1621905372
7119,6.64296596867
7120,0.543192831787
7121,4.03076552226
7122,6.5211227652
7123,4.2528594433
7124,0.397036372365
7125,4.08617227871
7126,4.82014417238
7127,5.33078235416
7128,6.1048522538
7129,3.73543628197
7130,0.310645498786
7131,0.01871403207
7132,0.0399851348383
7133,0.0201530088815
7134,0.0511061828226
7135,0.0729920059639
7136,0.0225915828434
7137,0.0171516161571
7138,0.121965533443
7139,0.0148961252952
7140,0.0379771128853
7141,0.0251743180915
7142,0.0223394542349
7143,0.0271563611508
7144,0.027813939441
7145,0.879522254084
7146,0.170427413815
7147,1.49842600733
7148,0.205260363328
